SEX	ANTISOCS	MATERS	CONVENS	ANTISOCO	MATERO	CONVENO	AGE
0	1.11111116409302	2	3.79999995231628	2.55555558204651	4	3.20000004768372	18.0066204071045
0	1	2.33333325386047	3.79999995231628	3.66666674613953	4	2.20000004768372	18.9029674530029
0	1.33333337306976	3.33333325386047	3	1.55555558204651	2.66666674613953	2.20000004768372	19.0899543762207
1	1.22222220897675	2.33333325386047	3.40000009536743	3.11111116409302	2.33333325386047	2.40000009536743	11.4643831253052
1	1.44444441795349	2.33333325386047	3.40000009536743	1.22222220897675	2.66666674613953	3	11.6897258758545
1	1.44444441795349	2	3.59999990463257	1.77777779102325	2.33333325386047	2.79999995231628	14.161187171936
0	1.22222220897675	3	3.79999995231628	2.88888883590698	4	3.20000004768372	18.7812786102295
0	1.22222220897675	3	3.20000004768372	3.22222232818604	4	1.60000002384186	18.1897258758545
1	1.66666662693024	3	3.20000004768372	2.55555558204651	3.33333325386047	3.20000004768372	18.0723743438721
0	1	4	3.40000009536743	3.55555558204651	4	2.20000004768372	18.6228313446045
1	1.55555558204651	4	4	1.66666662693024	4	4	9.91118717193604
1	1.44444441795349	2.33333325386047	3.59999990463257	2.22222232818604	3.33333325386047	2.59999990463257	12.0367584228516
1	1.55555558204651	3	3	3.22222232818604	3.66666674613953	2.79999995231628	18.725341796875
1	1.55555558204651	2.66666674613953	2.79999995231628	2.22222232818604	3	2.79999995231628	18.6200904846191
1	2.22222232818604	2.33333325386047	2.59999990463257	3	3.66666674613953	2.79999995231628	15.8783102035522
0	2.11111116409302	3.33333325386047	3.40000009536743	3	3.66666674613953	3	16.9424648284912
1	2	2.33333325386047	3.40000009536743	1.88888883590698	3.66666674613953	3.79999995231628	16.0504570007324
0	1.66666662693024	3	2.59999990463257	2.11111116409302	4	3	18.5641555786133
1	1.44444441795349	3	3	2.11111116409302	3.66666674613953	3	16.7840175628662
0	1.33333337306976	2.66666674613953	3.59999990463257	3.44444441795349	3.33333325386047	2	16.3947486877441
1	2.22222232818604	3.66666674613953	3.20000004768372	2.66666674613953	2.66666674613953	2	14.1228313446045
0	1.22222220897675	3.33333325386047	4	1.88888883590698	4	3.79999995231628	13.5340185165405
1	1.22222220897675	3.33333325386047	3.79999995231628	1.88888883590698	3.66666674613953	2.79999995231628	9.54223728179932
1	1.44444441795349	3.33333325386047	3.59999990463257	2.22222232818604	4	3	17.475341796875
0	1.44444441795349	2.33333325386047	3.59999990463257	1.66666662693024	2.33333325386047	3	19.2894973754883
1	2.22222232818604	3.33333325386047	3.20000004768372	1.88888883590698	3.66666674613953	2.79999995231628	10.0844745635986
1	2	2.66666674613953	3	2.33333325386047	4	2.59999990463257	12.1146116256714
1	1.55555558204651	3.33333325386047	3.20000004768372	1.77777779102325	3.66666674613953	2.40000009536743	13.3837900161743
1	1.77777779102325	3	3	3.55555558204651	2.33333325386047	2.40000009536743	15.9452056884766
1	1.55555558204651	2.66666674613953	3.20000004768372	3.33333325386047	3	2.20000004768372	15.8563928604126
0	1.66666662693024	3	3	3	3.66666674613953	2.79999995231628	19.1146125793457
1	1	3.33333325386047	3	2.66666674613953	3.66666674613953	2.79999995231628	17.4057083129883
0	2.22222232818604	2	2.40000009536743	2.33333325386047	2	2.20000004768372	15.1639270782471
0	1.55555558204651	3	3.79999995231628	2.55555558204651	4	2.40000009536743	14.7363014221191
1	1.55555558204651	3	3.20000004768372	1.88888883590698	3.66666674613953	3	16.8059368133545
1	3	2.66666674613953	2.59999990463257	3.44444441795349	4	2.79999995231628	16.1787662506104
0	1.55555558204651	2	3	2.44444441795349	3.33333325386047	2.79999995231628	16.8031959533691
1	1.22222220897675	3.33333325386047	2.79999995231628	3.55555558204651	3.33333325386047	3	13.8646116256714
0	1.22222220897675	2.33333325386047	4	3.22222232818604	3.33333325386047	2.59999990463257	16.1732883453369
0	1.55555558204651	3.33333325386047	2.79999995231628	2.33333325386047	3.33333325386047	3	14.1283102035522
1	1.44444441795349	2	1.60000002384186	1.55555558204651	1.66666662693024	2	14.5340185165405
0	1.33333337306976	3.33333325386047	3.79999995231628	1.22222220897675	3.33333325386047	3.40000009536743	12.9808216094971
0	1.11111116409302	2.33333325386047	3.40000009536743	1.22222220897675	2.66666674613953	3.20000004768372	12.158447265625
0	1.11111116409302	3	3.59999990463257	2.77777767181397	2.66666674613953	2.59999990463257	18.5844745635986
1	1.22222220897675	2.33333325386047	3	1.66666662693024	3	2.79999995231628	15.5422372817993
1	1.44444441795349	3.66666674613953	3.79999995231628	1.55555558204651	3.66666674613953	3.79999995231628	15.1228313446045
1	1.55555558204651	3	3.40000009536743	1.77777779102325	2.66666674613953	2.59999990463257	12.0175800323486
0	1.11111116409302	2.33333325386047	3	2.88888883590698	3	2	13.1173515319824
1	1.22222220897675	3	3.40000009536743	1	3	3.20000004768372	13.4205474853516
1	2.22222232818604	3	3	2.22222232818604	3.33333325386047	2.20000004768372	18.8728313446045
0	1	2	3.59999990463257	1.66666662693024	3	3.79999995231628	15.1842470169067
0	1	3	3.79999995231628	1.33333337306976	4	2.79999995231628	14.5394973754883
1	1.77777779102325	4	3.20000004768372	3	3.33333325386047	3.59999990463257	17.8114147186279
1	1.22222220897675	3	3.20000004768372	2.66666674613953	4	2.20000004768372	13
0	1.11111116409302	2.33333325386047	3.79999995231628	1.66666662693024	3	3	12.2390413284302
0	1.55555558204651	4	3	4	3.66666674613953	2.59999990463257	17.2226028442383
1	1.44444441795349	3	3.59999990463257	2.66666674613953	3.33333325386047	3.20000004768372	13.4260272979736
0	1.33333337306976	3	3.20000004768372	3	3.33333325386047	2.59999990463257	17.8454341888428
1	2	3.66666674613953	2.79999995231628	2.66666674613953	4	2.40000009536743	14.9561643600464
0	2.77777767181397	3.33333325386047	3.20000004768372	2.77777767181397	3	2.59999990463257	16.8305931091309
1	1.44444441795349	2.33333325386047	2.59999990463257	2.44444441795349	3	2.40000009536743	18.4002285003662
0	1.77777779102325	3.33333325386047	3.20000004768372	2.44444441795349	3.33333325386047	2.40000009536743	13.2116441726685
0	1.55555558204651	3.33333325386047	3.20000004768372	1.22222220897675	3.66666674613953	3.20000004768372	11.2390413284302
0	1.55555558204651	3.66666674613953	3.59999990463257	1.33333337306976	3.66666674613953	2.79999995231628	11.4287672042847
0	1.88888883590698	2.33333325386047	3.20000004768372	2.66666674613953	3	2.79999995231628	16.0899543762207
0	1.33333337306976	2	3.20000004768372	2.77777767181397	2.33333325386047	3	17.0257987976074
1	2.66666674613953	4	3.40000009536743	2.88888883590698	3.33333325386047	3	10.3646116256714
1	1.33333337306976	3	4	1.33333337306976	3	4	9.49452018737793
1	1.11111116409302	2.66666674613953	3	1	2.33333325386047	3	12
0	1.22222220897675	2	3.79999995231628	1.66666662693024	3.33333325386047	3.40000009536743	13.1173515319824
0	1.66666662693024	3	3.20000004768372	2.33333325386047	3	3	15.0586757659912
0	2	2.33333325386047	3.40000009536743	3.44444441795349	4	2.20000004768372	13.9698629379272
0	1.22222220897675	2.66666674613953	3.79999995231628	2.22222232818604	2.66666674613953	3	18.9260272979736
1	1.55555558204651	3	3.20000004768372	2.33333325386047	3.33333325386047	2.79999995231628	13.8618717193604
1	1.44444441795349	2.33333325386047	3.20000004768372	2.55555558204651	3.66666674613953	2.40000009536743	18.7363014221191
1	1.66666662693024	2	3.20000004768372	1.66666662693024	2	3	15.7977170944214
1	1.66666662693024	3.33333325386047	2	2.66666674613953	3.66666674613953	3.59999990463257	14.4029684066772
0	1.22222220897675	2.33333325386047	3	3.33333325386047	2.66666674613953	2.59999990463257	16.3536529541016
0	1.33333337306976	2.33333325386047	3.40000009536743	2.55555558204651	3	3.59999990463257	17.5038814544678
1	1.33333337306976	2	3.59999990463257	1.33333337306976	2.33333325386047	2.79999995231628	10.2785387039185
1	1.22222220897675	2.33333325386047	3.59999990463257	2.22222232818604	2.66666674613953	2.20000004768372	13.3059358596802
0	1.55555558204651	3.66666674613953	3.40000009536743	2.44444441795349	4	3	12.8618717193604
1	1.33333337306976	2.66666674613953	3.20000004768372	2.44444441795349	3	3.59999990463257	10.5175800323486
0	1.88888883590698	3	3.20000004768372	2.55555558204651	3.33333325386047	3.59999990463257	16.5394973754883
1	2.88888883590698	4	3.20000004768372	2.88888883590698	4	2.20000004768372	15.6200914382935
1	2	2.66666674613953	3	2.55555558204651	2.66666674613953	3.40000009536743	19.0093612670898
0	1.22222220897675	3	3.79999995231628	1.11111116409302	4	3.59999990463257	13.0559358596802
1	1.11111116409302	2.33333325386047	2.79999995231628	1.33333337306976	2.33333325386047	2.79999995231628	12.661187171936
1	1.33333337306976	3.33333325386047	3.40000009536743	2.11111116409302	3.33333325386047	3.20000004768372	16.81689453125
0	1.11111116409302	3.33333325386047	3.40000009536743	3.33333325386047	4	2.20000004768372	18.9424648284912
1	1.22222220897675	2.66666674613953	3.20000004768372	1.44444441795349	2.66666674613953	2.59999990463257	9.60913276672363
0	2.33333325386047	3.33333325386047	3.40000009536743	2.11111116409302	3.33333325386047	3	9.53949737548828
1	1.22222220897675	4	4	1.22222220897675	4	4	9.57785415649414
1	1.55555558204651	3.33333325386047	3	2.88888883590698	4	2.59999990463257	11.7922372817993
0	1.33333337306976	2	3.59999990463257	2.44444441795349	2.33333325386047	1.79999995231628	12.5011415481567
1	1.33333337306976	3.66666674613953	3.79999995231628	3.55555558204651	3	2.40000009536743	13.4342470169067
0	1.22222220897675	2.66666674613953	3	1.77777779102325	3.33333325386047	2.79999995231628	12.1146116256714
1	1.11111116409302	2.33333325386047	3.79999995231628	2.77777767181397	3.33333325386047	2.40000009536743	11.4780826568604
1	1.22222220897675	3.33333325386047	3.59999990463257	1.22222220897675	3	3	13.2308216094971
1	1.33333337306976	3.33333325386047	3.20000004768372	1.44444441795349	4	2.79999995231628	18.6310501098633
1	1.33333337306976	3	3.20000004768372	1.55555558204651	3.66666674613953	3	14.8059358596802
1	1	2.33333325386047	3	2.88888883590698	3	2	15.9452056884766
1	1.44444441795349	2.66666674613953	2.79999995231628	2	3.33333325386047	2.59999990463257	14.7894973754883
1	1.22222220897675	2.33333325386047	3	1.33333337306976	2.33333325386047	3	14.0257987976074
1	2.22222232818604	4	3	2.55555558204651	4	3.20000004768372	15.2538814544678
0	1.22222220897675	3	3.59999990463257	2.11111116409302	3	2.79999995231628	13.3114156723022
0	1.55555558204651	3	3.40000009536743	1.88888883590698	2.33333325386047	2.59999990463257	12.9232873916626
0	1.33333337306976	2.33333325386047	3.59999990463257	1.88888883590698	3	3	13.8114156723022
0	1.22222220897675	3.33333325386047	3.20000004768372	2.11111116409302	3.33333325386047	2.20000004768372	17.6557083129883
1	1.55555558204651	3.33333325386047	3	2.44444441795349	2	3.20000004768372	12.3618717193604
0	1.44444441795349	3	3.79999995231628	1.55555558204651	3	3.40000009536743	11.2335615158081
1	1.88888883590698	3	3.59999990463257	2.88888883590698	3.33333325386047	3	14.8251142501831
1	1.77777779102325	2	3.20000004768372	2	2	2.79999995231628	14.5805940628052
0	1.22222220897675	2.33333325386047	3.40000009536743	2	3.66666674613953	2.59999990463257	13.6091327667236
0	1.33333337306976	3.66666674613953	3.20000004768372	1.77777779102325	3.33333325386047	3.20000004768372	14.8509130477905
1	2.11111116409302	2.33333325386047	3	2.77777767181397	2.66666674613953	2.59999990463257	18.7675800323486
1	1.88888883590698	2.33333325386047	3.40000009536743	2.88888883590698	3.33333325386047	3.59999990463257	18.7785396575928
0	1.66666662693024	3	3.59999990463257	3.11111116409302	3	2.20000004768372	16.2472610473633
1	1.22222220897675	3	3.40000009536743	1.22222220897675	3	3.40000009536743	9.50388145446777
0	1	3	3.59999990463257	1.22222220897675	4	3.59999990463257	9.63105010986328
0	1.11111116409302	2	3.40000009536743	1	2.33333325386047	3.40000009536743	12.9150686264038
0	1.22222220897675	2.66666674613953	2.79999995231628	1.22222220897675	2.66666674613953	2.79999995231628	13.3317356109619
0	1.11111116409302	3	3.40000009536743	1.55555558204651	2.33333325386047	2.20000004768372	11.4232873916626
1	1.66666662693024	2.66666674613953	3.20000004768372	2.44444441795349	2.33333325386047	1.79999995231628	11.3591327667236
1	1.11111116409302	3	3.79999995231628	1.55555558204651	3.33333325386047	2	12.7363014221191
1	1.33333337306976	2.33333325386047	3.40000009536743	1.33333337306976	3	2.59999990463257	18.1979446411133
0	1.88888883590698	4	3	3.11111116409302	2.66666674613953	2.59999990463257	18.6337890625
0	1.66666662693024	3	3.40000009536743	2	3	3.20000004768372	15.1815071105957
1	1.66666662693024	2.66666674613953	3.40000009536743	2.11111116409302	2.66666674613953	3.20000004768372	16.1529674530029
0	1.88888883590698	3.66666674613953	3.59999990463257	2.33333325386047	3	2.40000009536743	14.6365299224854
0	1.33333337306976	3	3.79999995231628	2.88888883590698	3	2.79999995231628	16.1678085327148
0	1.33333337306976	3	3.40000009536743	2.55555558204651	3.66666674613953	1.79999995231628	15.3481731414795
0	1.44444441795349	2.33333325386047	3.59999990463257	2.55555558204651	3.33333325386047	3	13.5614156723022
1	1.55555558204651	2.66666674613953	3.40000009536743	1.88888883590698	3.33333325386047	2.79999995231628	14.6869859695435
1	1.66666662693024	3.66666674613953	3.59999990463257	3.44444441795349	3	1.39999997615814	11.1392698287964
0	1	2.66666674613953	3.59999990463257	1	3.33333325386047	4	12.8031959533691
1	1.22222220897675	3.66666674613953	3.40000009536743	2.66666674613953	2.66666674613953	2.59999990463257	11.8481731414795
0	1.22222220897675	2.33333325386047	4	1.44444441795349	3	2.79999995231628	14.3755712509155
0	1.55555558204651	2.66666674613953	3.20000004768372	2.88888883590698	3.33333325386047	2	18.4917812347412
1	1.77777779102325	3	3.79999995231628	2.11111116409302	3	2.79999995231628	13.5477170944214
0	1.11111116409302	2.33333325386047	3.40000009536743	1.11111116409302	2.33333325386047	3.20000004768372	9.8563928604126
1	1.55555558204651	2.66666674613953	3.20000004768372	1.66666662693024	3	3.40000009536743	12.6310501098633
0	1	3.33333325386047	3.79999995231628	2.66666674613953	4	2.59999990463257	13.0011415481567
1	1.44444441795349	2.66666674613953	2.79999995231628	2.77777767181397	3.66666674613953	2.20000004768372	15.7308216094971
0	1.33333337306976	3.66666674613953	3.59999990463257	1.66666662693024	2.33333325386047	2.79999995231628	16.7417812347412
1	1.33333337306976	2	2.59999990463257	2.55555558204651	3.66666674613953	2.59999990463257	17.5175800323486
0	1.33333337306976	2	3.59999990463257	3.11111116409302	3.66666674613953	2.79999995231628	15.6337900161743
0	1.33333337306976	2.33333325386047	3.20000004768372	1.66666662693024	3.33333325386047	3	13.6337900161743
1	2.66666674613953	3	2.79999995231628	2.55555558204651	2.33333325386047	2.79999995231628	12.655707359314
0	1.44444441795349	3	3.59999990463257	1.55555558204651	3.33333325386047	3.40000009536743	12.5899543762207
0	1.22222220897675	2	3.79999995231628	2.22222232818604	2.33333325386047	3	19.1173515319824
0	2.11111116409302	4	3.59999990463257	2.77777767181397	4	3	18.7143840789795
0	1.66666662693024	2	3.20000004768372	3.66666674613953	3	3	15.911187171936
1	1.44444441795349	2.66666674613953	3.59999990463257	1.22222220897675	2.33333325386047	3.20000004768372	12.3536529541016
1	1.77777779102325	2.66666674613953	3.59999990463257	2.55555558204651	3	3.20000004768372	18.5844745635986
1	2.11111116409302	3.33333325386047	2.59999990463257	3	2.33333325386047	2.40000009536743	12.6200914382935
1	1.55555558204651	1.33333337306976	4	1.77777779102325	1.33333337306976	3.40000009536743	10.8563928604126
0	1.11111116409302	3	3.59999990463257	2.55555558204651	3	2.59999990463257	11.1063928604126
1	1.66666662693024	4	2.79999995231628	2.77777767181397	3	2.79999995231628	15.0778541564941
1	1.88888883590698	4	2.79999995231628	2.55555558204651	3.33333325386047	2.40000009536743	13.1924657821655
0	1	2.33333325386047	3.20000004768372	1	2.66666674613953	3.20000004768372	12.7648401260376
0	1.33333337306976	3.33333325386047	3.59999990463257	2.66666674613953	3.66666674613953	1.79999995231628	15.1705474853516
0	1	4	3.40000009536743	3.66666674613953	2.33333325386047	1.39999997615814	13.9002285003662
0	2.22222232818604	3.66666674613953	3.20000004768372	4	4	2	17.7648410797119
0	2	2.33333325386047	3.40000009536743	2.11111116409302	2.33333325386047	3.40000009536743	10.408447265625
0	1.22222220897675	2.66666674613953	3.59999990463257	2.33333325386047	2.33333325386047	3	11.1146116256714
0	1	2	3.59999990463257	1.55555558204651	2.33333325386047	2.79999995231628	13.2538814544678
1	1.88888883590698	3.66666674613953	3.59999990463257	2	3.33333325386047	3.40000009536743	11.3344745635986
1	1.77777779102325	3.66666674613953	3.40000009536743	2.11111116409302	3.66666674613953	3.40000009536743	11
1	1.66666662693024	2.66666674613953	2.59999990463257	1.44444441795349	3.33333325386047	2.59999990463257	15.4726028442383
1	1.77777779102325	3	3.20000004768372	1.44444441795349	3.66666674613953	3.40000009536743	18.6474876403809
0	3.88888883590698	3	1.60000002384186	3.77777767181397	2.66666674613953	1.79999995231628	14.5641555786133
0	1.11111116409302	3.66666674613953	2.20000004768372	2.22222232818604	3.33333325386047	1.79999995231628	16.1474876403809
1	1.22222220897675	3	4	1.11111116409302	3	4	10.0817356109619
0	1	3.33333325386047	3.40000009536743	2.55555558204651	3.33333325386047	2.79999995231628	11.6392698287964
0	1.22222220897675	3.33333325386047	3.40000009536743	2.55555558204651	2.33333325386047	1.39999997615814	12.4287672042847
1	1.44444441795349	3	3.59999990463257	3.33333325386047	3.66666674613953	2.79999995231628	18.6118717193604
0	1.66666662693024	3.33333325386047	3	4	3.66666674613953	2.40000009536743	14.8426942825317
1	1.77777779102325	2.66666674613953	2.79999995231628	2.22222232818604	3.33333325386047	2.59999990463257	13.2703199386597
0	1.11111116409302	2	2.79999995231628	1.22222220897675	2	2.59999990463257	10.4452056884766
0	1.22222220897675	2.66666674613953	3	1.55555558204651	2.33333325386047	2.40000009536743	18.3223743438721
1	1.22222220897675	2.66666674613953	3.59999990463257	1.88888883590698	2.66666674613953	3.40000009536743	15.2812786102295
0	1	3	3.59999990463257	1.33333337306976	3	3.20000004768372	16.1283111572266
0	1	3	3.59999990463257	2.88888883590698	3	2.40000009536743	15.5531959533691
0	1.33333337306976	3.33333325386047	3.20000004768372	2.77777767181397	3.33333325386047	2.59999990463257	17.5121002197266
0	1.55555558204651	3.66666674613953	3.59999990463257	1.44444441795349	3.66666674613953	3.59999990463257	9.56141567230225
1	1	3	4	1.22222220897675	4	3.79999995231628	11.8865299224854
0	1.11111116409302	2.33333325386047	3.79999995231628	1.22222220897675	3	3.40000009536743	10.9835615158081
1	1.33333337306976	3.33333325386047	4	1	2.66666674613953	3.20000004768372	10.9780826568604
0	1	1.33333337306976	3.40000009536743	3.33333325386047	4	2.20000004768372	13.1678085327148
1	2.22222232818604	3.33333325386047	3.40000009536743	2.55555558204651	3.66666674613953	3	17.4139270782471
1	1.66666662693024	2	4	2.22222232818604	3	3	18.0175800323486
1	1.22222220897675	2.33333325386047	4	1.66666662693024	2.33333325386047	3.59999990463257	18.8141555786133
0	1.22222220897675	2.66666674613953	3.20000004768372	1.33333337306976	3.66666674613953	2.79999995231628	12.5872144699097
1	1.66666662693024	3.33333325386047	3.20000004768372	1.66666662693024	3	2.59999990463257	17.475341796875
0	1.33333337306976	2.66666674613953	3.40000009536743	2.44444441795349	3	2.40000009536743	17.2566204071045
1	1.55555558204651	2	2.20000004768372	2.22222232818604	3	2.20000004768372	14.8700914382935
1	2.33333325386047	2.66666674613953	2.79999995231628	3.33333325386047	3	2.59999990463257	17.6146125793457
1	1.66666662693024	2.66666674613953	3	3.11111116409302	2.33333325386047	2.59999990463257	17.6502285003662
0	2	2.33333325386047	2.79999995231628	2.11111116409302	3	3	17.0981731414795
1	2	2.33333325386047	2.59999990463257	2.33333325386047	3.33333325386047	2.40000009536743	18.3086757659912
1	2	2.66666674613953	2.79999995231628	1.77777779102325	2.66666674613953	2.59999990463257	16.0394973754883
1	1.44444441795349	2	2.59999990463257	1.77777779102325	3	3.59999990463257	13.3121004104614
1	1.88888883590698	2.33333325386047	3	2.66666674613953	3	2.40000009536743	18.6502285003662
1	1.33333337306976	3.33333325386047	3.79999995231628	1.55555558204651	3.33333325386047	3.79999995231628	10.2308216094971
0	1.66666662693024	3.33333325386047	3.40000009536743	2	3.66666674613953	3.20000004768372	12.4616441726685
1	1.44444441795349	1.33333337306976	2.59999990463257	3.33333325386047	3	3	14.8810501098633
1	1.88888883590698	2.66666674613953	3.59999990463257	3.66666674613953	3.66666674613953	2.20000004768372	15.9232873916626
0	1.33333337306976	2.33333325386047	3.59999990463257	1.33333337306976	3	3.20000004768372	14.3837900161743
1	2	2.33333325386047	3	3.33333325386047	3.66666674613953	2.20000004768372	17.3031959533691
1	2	2.66666674613953	2.79999995231628	1.88888883590698	2.33333325386047	2.59999990463257	14.3223743438721
0	1.88888883590698	3	3.20000004768372	2.55555558204651	3.33333325386047	2.79999995231628	17.2511425018311
1	1.22222220897675	3	3.40000009536743	1.44444441795349	3.33333325386047	2.79999995231628	13.9452056884766
1	1.77777779102325	3	3	2.66666674613953	3.33333325386047	2.59999990463257	18.8646125793457
0	1.22222220897675	2.33333325386047	3.20000004768372	1.33333337306976	3	2.40000009536743	13.4616441726685
1	2.22222232818604	3.66666674613953	3.40000009536743	2.44444441795349	3	2.79999995231628	9.75936031341553
1	1.44444441795349	3	3.20000004768372	2	2.66666674613953	3	10.6842470169067
0	1.55555558204651	3.33333325386047	3.79999995231628	1.44444441795349	3.33333325386047	3.79999995231628	10.4589042663574
1	1.66666662693024	3	3.40000009536743	2	3.33333325386047	2.79999995231628	15.4506845474243
0	1.33333337306976	3	3.79999995231628	1.44444441795349	3.66666674613953	3.59999990463257	15.9002285003662
0	1.66666662693024	1.66666662693024	3.79999995231628	1.11111116409302	2	3.79999995231628	10.1787672042847
0	1.11111116409302	2.33333325386047	3.79999995231628	1.44444441795349	2.33333325386047	3.79999995231628	12.155707359314
1	1.88888883590698	2.33333325386047	2.79999995231628	2.22222232818604	2.66666674613953	3	11.3728313446045
1	1.33333337306976	2	3.20000004768372	1.77777779102325	1.66666662693024	2.79999995231628	10.4863014221191
0	1.88888883590698	2	3.20000004768372	2.33333325386047	3.33333325386047	2.79999995231628	18.1063919067383
0	2.22222232818604	3	3.40000009536743	3	3.33333325386047	3.20000004768372	15.8646116256714
0	1.88888883590698	2	2.59999990463257	1.88888883590698	3	2.40000009536743	14.747260093689
1	1.44444441795349	2.33333325386047	3.40000009536743	2.33333325386047	3.33333325386047	2.20000004768372	17.0340175628662
0	1.33333337306976	2.66666674613953	3.59999990463257	2.44444441795349	3.33333325386047	3.40000009536743	13.5778541564941
0	1.44444441795349	3.66666674613953	3.20000004768372	1.22222220897675	3.33333325386047	2.79999995231628	14.9808216094971
0	2	2.66666674613953	3.20000004768372	2.55555558204651	3	2.20000004768372	15.8344745635986
0	1.11111116409302	2.33333325386047	3.59999990463257	2.22222232818604	3	3.20000004768372	16.8317356109619
0	1.22222220897675	2	3.20000004768372	1.33333337306976	2	2.79999995231628	14.9808216094971
1	1.88888883590698	2	2.59999990463257	1.55555558204651	2.33333325386047	3	18.7061653137207
1	2.11111116409302	2.66666674613953	3.40000009536743	2.44444441795349	3.33333325386047	2.79999995231628	16.6678085327148
1	1.55555558204651	3	3.40000009536743	1.55555558204651	2.66666674613953	3.40000009536743	9.96438312530518
1	1	3	3	1	3	3.20000004768372	11.0340185165405
1	1.66666662693024	3	3.59999990463257	1.77777779102325	3.66666674613953	2.59999990463257	11.0723743438721
1	1.55555558204651	2.66666674613953	3.20000004768372	2	2	2.79999995231628	11.2226028442383
1	1.66666662693024	2.33333325386047	4	2.22222232818604	3.33333325386047	2.59999990463257	17.4698638916016
1	1.44444441795349	2.66666674613953	3.59999990463257	2.88888883590698	3.33333325386047	2.20000004768372	15.4232873916626
1	1.11111116409302	3	3.40000009536743	1.55555558204651	3	3.20000004768372	14.4397258758545
1	1.55555558204651	3.66666674613953	3.79999995231628	1.88888883590698	3.33333325386047	3	14.0203199386597
1	1.22222220897675	2	3.40000009536743	1.88888883590698	3	3.20000004768372	15.1705474853516
0	1	2.33333325386047	3.79999995231628	3.44444441795349	3.66666674613953	2.40000009536743	16.5148410797119
0	1	2	3.59999990463257	2.88888883590698	4	2.40000009536743	14.2648401260376
1	1.11111116409302	3	3.59999990463257	1.55555558204651	3.33333325386047	3	14.8810501098633
1	2	3	2.59999990463257	1.88888883590698	3.33333325386047	2.59999990463257	13.8563928604126
0	1.22222220897675	3	3	1.88888883590698	3	2.40000009536743	15.5723743438721
1	1.33333337306976	2.33333325386047	3	2.22222232818604	2.66666674613953	2.59999990463257	15.7417812347412
0	1.11111116409302	2	4	1	2	3.59999990463257	13.0778541564941
0	1.11111116409302	3	2.79999995231628	3.33333325386047	3.33333325386047	3	18.6009140014648
0	1.55555558204651	2.33333325386047	3.59999990463257	3.44444441795349	2	2	12.5148401260376
0	1.44444441795349	2	4	2.11111116409302	3.33333325386047	3	12.9945201873779
1	1.77777779102325	2.66666674613953	3.40000009536743	1.88888883590698	2.66666674613953	2.59999990463257	12
0	1.22222220897675	2.33333325386047	3.79999995231628	3	2.66666674613953	3.59999990463257	12.5038814544678
1	2.66666674613953	2.66666674613953	2.40000009536743	2.55555558204651	3	2.79999995231628	13
0	1.33333337306976	3	3.40000009536743	1.44444441795349	4	3	12.1200914382935
0	1.55555558204651	3.66666674613953	3.59999990463257	2.66666674613953	3.66666674613953	2.79999995231628	11.8837900161743
0	2.11111116409302	1.33333337306976	3	2.77777767181397	3	3.20000004768372	17.4972610473633
1	1.22222220897675	3	3.40000009536743	1.22222220897675	3.33333325386047	3.40000009536743	14.0477170944214
0	2.11111116409302	2.66666674613953	3.79999995231628	2.11111116409302	3	3.59999990463257	9.39200878143311
1	1.66666662693024	2.66666674613953	3.59999990463257	1.55555558204651	2.66666674613953	3.40000009536743	9.61461162567139
1	1	3.66666674613953	4	2.11111116409302	3.66666674613953	3.40000009536743	12.3755712509155
1	2.33333325386047	2.66666674613953	2.79999995231628	3	2.66666674613953	2.20000004768372	12.997260093689
1	1.22222220897675	2	3.40000009536743	1.44444441795349	3	3.20000004768372	12.6063928604126
0	1.77777779102325	2.33333325386047	3	3	3.66666674613953	2.79999995231628	18.3454341888428
0	1.55555558204651	2.66666674613953	4	1.22222220897675	3	3.40000009536743	15.9002285003662
0	1.11111116409302	4	3.40000009536743	1.88888883590698	4	3.40000009536743	18.7089042663574
1	2.66666674613953	2.33333325386047	3.40000009536743	3.66666674613953	3	2.40000009536743	17.3755702972412
1	1.22222220897675	3.33333325386047	3.59999990463257	2	3	2.40000009536743	14.5257987976074
0	1.11111116409302	2.33333325386047	3	1.11111116409302	2.33333325386047	3.20000004768372	13.7445201873779
1	1.66666662693024	2.66666674613953	3.79999995231628	1.88888883590698	2.66666674613953	3.59999990463257	19.3646125793457
1	2.11111116409302	2.66666674613953	3.20000004768372	2.44444441795349	3	3.20000004768372	14.4984016418457
0	2.33333325386047	4	3.20000004768372	2.88888883590698	4	3.79999995231628	13.4780826568604
1	1.22222220897675	3	3.79999995231628	1.33333337306976	2.66666674613953	3.59999990463257	11.2006845474243
1	1.22222220897675	3	3.59999990463257	1.88888883590698	2.33333325386047	2.59999990463257	14.3278541564941
0	1.77777779102325	2.66666674613953	3.40000009536743	3.22222232818604	2.66666674613953	2.79999995231628	18.0093612670898
0	2.22222232818604	2.33333325386047	2.59999990463257	2	2.66666674613953	2	12.7089042663574
0	1.44444441795349	3	3.40000009536743	2.44444441795349	3.33333325386047	3	13.2198629379272
0	1.22222220897675	2.66666674613953	2.59999990463257	1.33333337306976	2.33333325386047	3.79999995231628	11.9315071105957
1	1.44444441795349	2.33333325386047	3	1.66666662693024	2.66666674613953	2.40000009536743	10.7949771881104
1	1.44444441795349	3	2.59999990463257	1.44444441795349	3	2.59999990463257	18.8399543762207
