"ID"	"Problem"	"Item"	"Y"	"Ytot"	"Ysub"	"RTsub"	"RT.tot"	"RT"	"gender"	"language"
302	2	7	1	7	2	301	934	48	"Unknown"	"NL"
302	2	8	0	7	2	301	934	36	"Unknown"	"NL"
302	3	10	1	7	3	233	934	95	"Unknown"	"NL"
302	3	11	1	7	3	233	934	45	"Unknown"	"NL"
302	3	12	0	7	3	233	934	28	"Unknown"	"NL"
302	3	9	1	7	3	233	934	65	"Unknown"	"NL"
302	4	13	NA	7	0	0	934	NA	"Unknown"	"NL"
302	4	14	NA	7	0	0	934	NA	"Unknown"	"NL"
302	4	15	NA	7	0	0	934	NA	"Unknown"	"NL"
302	4	16	NA	7	0	0	934	NA	"Unknown"	"NL"
302	5	17	NA	7	0	0	934	NA	"Unknown"	"NL"
302	5	18	NA	7	0	0	934	NA	"Unknown"	"NL"
302	5	19	NA	7	0	0	934	NA	"Unknown"	"NL"
302	5	20	NA	7	0	0	934	NA	"Unknown"	"NL"
302	6	21	NA	7	NA	NA	934	NA	"Unknown"	"NL"
310	1	1	0	7	1	131	761	49	"Male"	"NL"
310	1	2	0	7	1	131	761	24	"Male"	"NL"
310	1	3	0	7	1	131	761	20	"Male"	"NL"
310	1	4	1	7	1	131	761	38	"Male"	"NL"
310	2	5	1	7	2	188	761	97	"Male"	"NL"
310	2	6	0	7	2	188	761	30	"Male"	"NL"
310	2	7	1	7	2	188	761	27	"Male"	"NL"
310	2	8	0	7	2	188	761	34	"Male"	"NL"
310	3	10	1	7	2	71	761	20	"Male"	"NL"
310	3	11	1	7	2	71	761	5	"Male"	"NL"
310	3	12	0	7	2	71	761	22	"Male"	"NL"
310	3	9	0	7	2	71	761	24	"Male"	"NL"
310	4	13	1	7	2	298	761	95	"Male"	"NL"
310	4	14	0	7	2	298	761	99	"Male"	"NL"
310	4	15	0	7	2	298	761	53	"Male"	"NL"
310	4	16	1	7	2	298	761	51	"Male"	"NL"
310	5	17	0	7	0	73	761	23	"Male"	"NL"
310	5	18	0	7	0	73	761	17	"Male"	"NL"
310	5	19	0	7	0	73	761	33	"Male"	"NL"
310	5	20	NA	7	0	73	761	NA	"Male"	"NL"
310	6	21	NA	7	NA	NA	761	NA	"Male"	"NL"
314	1	1	0	7	1	102	608	63	"Male"	"NL"
314	1	2	0	7	1	102	608	16	"Male"	"NL"
314	1	3	1	7	1	102	608	10	"Male"	"NL"
314	1	4	0	7	1	102	608	13	"Male"	"NL"
314	2	5	0	7	2	105	608	64	"Male"	"NL"
314	2	6	1	7	2	105	608	8	"Male"	"NL"
314	2	7	1	7	2	105	608	16	"Male"	"NL"
314	2	8	0	7	2	105	608	17	"Male"	"NL"
314	3	10	0	7	1	87	608	11	"Male"	"NL"
314	3	11	1	7	1	87	608	7	"Male"	"NL"
314	3	12	0	7	1	87	608	8	"Male"	"NL"
314	3	9	0	7	1	87	608	61	"Male"	"NL"
314	4	13	1	7	2	164	608	94	"Male"	"NL"
314	4	14	0	7	2	164	608	43	"Male"	"NL"
314	4	15	0	7	2	164	608	16	"Male"	"NL"
314	4	16	1	7	2	164	608	11	"Male"	"NL"
314	5	17	1	7	1	150	608	93	"Male"	"NL"
314	5	18	0	7	1	150	608	11	"Male"	"NL"
314	5	19	0	7	1	150	608	12	"Male"	"NL"
314	5	20	0	7	1	150	608	34	"Male"	"NL"
314	6	21	NA	7	NA	NA	608	NA	"Male"	"NL"
317	1	1	0	7	0	131	752	71	"Male"	"NL"
317	1	2	0	7	0	131	752	35	"Male"	"NL"
317	1	3	0	7	0	131	752	11	"Male"	"NL"
317	1	4	0	7	0	131	752	14	"Male"	"NL"
317	2	5	1	7	2	106	752	58	"Male"	"NL"
317	2	6	1	7	2	106	752	19	"Male"	"NL"
317	2	7	0	7	2	106	752	15	"Male"	"NL"
317	2	8	0	7	2	106	752	14	"Male"	"NL"
317	3	10	0	7	2	75	752	20	"Male"	"NL"
317	3	11	1	7	2	75	752	13	"Male"	"NL"
317	3	12	0	7	2	75	752	15	"Male"	"NL"
317	3	9	1	7	2	75	752	27	"Male"	"NL"
317	4	13	0	7	1	154	752	45	"Male"	"NL"
317	4	14	0	7	1	154	752	40	"Male"	"NL"
317	4	15	0	7	1	154	752	61	"Male"	"NL"
317	4	16	1	7	1	154	752	8	"Male"	"NL"
317	5	17	1	7	2	286	752	142	"Male"	"NL"
317	5	18	0	7	2	286	752	70	"Male"	"NL"
317	5	19	0	7	2	286	752	46	"Male"	"NL"
317	5	20	1	7	2	286	752	28	"Male"	"NL"
317	6	21	NA	7	NA	NA	752	NA	"Male"	"NL"
339	1	1	0	7	1	177	469	87	"Male"	"NL"
339	1	2	0	7	1	177	469	41	"Male"	"NL"
339	1	3	1	7	1	177	469	27	"Male"	"NL"
339	1	4	0	7	1	177	469	22	"Male"	"NL"
339	2	5	1	7	3	148	469	91	"Male"	"NL"
339	2	6	1	7	3	148	469	15	"Male"	"NL"
339	2	7	0	7	3	148	469	20	"Male"	"NL"
339	2	8	1	7	3	148	469	22	"Male"	"NL"
339	3	10	0	7	3	144	469	17	"Male"	"NL"
339	3	11	1	7	3	144	469	9	"Male"	"NL"
339	3	12	1	7	3	144	469	16	"Male"	"NL"
339	3	9	1	7	3	144	469	102	"Male"	"NL"
339	4	13	NA	7	0	0	469	NA	"Male"	"NL"
339	4	14	NA	7	0	0	469	NA	"Male"	"NL"
339	4	15	NA	7	0	0	469	NA	"Male"	"NL"
339	4	16	NA	7	0	0	469	NA	"Male"	"NL"
339	5	17	NA	7	0	0	469	NA	"Male"	"NL"
339	5	18	NA	7	0	0	469	NA	"Male"	"NL"
339	5	19	NA	7	0	0	469	NA	"Male"	"NL"
339	5	20	NA	7	0	0	469	NA	"Male"	"NL"
339	6	21	NA	7	NA	NA	469	NA	"Male"	"NL"
361	1	1	0	7	1	205	686	72	"Female"	"NL"
361	1	2	0	7	1	205	686	81	"Female"	"NL"
361	1	3	0	7	1	205	686	28	"Female"	"NL"
361	1	4	1	7	1	205	686	24	"Female"	"NL"
361	2	5	1	7	2	122	686	42	"Female"	"NL"
361	2	6	0	7	2	122	686	18	"Female"	"NL"
361	2	7	1	7	2	122	686	21	"Female"	"NL"
361	2	8	0	7	2	122	686	41	"Female"	"NL"
361	3	10	0	7	2	80	686	22	"Female"	"NL"
361	3	11	1	7	2	80	686	16	"Female"	"NL"
361	3	12	0	7	2	80	686	20	"Female"	"NL"
361	3	9	1	7	2	80	686	22	"Female"	"NL"
361	4	13	0	7	1	192	686	95	"Female"	"NL"
361	4	14	0	7	1	192	686	43	"Female"	"NL"
361	4	15	0	7	1	192	686	39	"Female"	"NL"
361	4	16	1	7	1	192	686	15	"Female"	"NL"
361	5	17	NA	7	1	87	686	NA	"Female"	"NL"
361	5	18	0	7	1	87	686	6	"Female"	"NL"
361	5	19	1	7	1	87	686	81	"Female"	"NL"
361	5	20	NA	7	1	87	686	NA	"Female"	"NL"
361	6	21	NA	7	NA	NA	686	NA	"Female"	"NL"
370	1	1	0	7	2	244	638	80	"Male"	"NL"
370	1	2	0	7	2	244	638	130	"Male"	"NL"
370	1	3	1	7	2	244	638	20	"Male"	"NL"
370	1	4	1	7	2	244	638	14	"Male"	"NL"
370	2	5	1	7	3	175	638	129	"Male"	"NL"
370	2	6	1	7	3	175	638	15	"Male"	"NL"
370	2	7	1	7	3	175	638	13	"Male"	"NL"
370	2	8	0	7	3	175	638	18	"Male"	"NL"
370	3	10	0	7	2	110	638	47	"Male"	"NL"
370	3	11	1	7	2	110	638	19	"Male"	"NL"
370	3	12	0	7	2	110	638	9	"Male"	"NL"
370	3	9	1	7	2	110	638	35	"Male"	"NL"
370	4	13	NA	7	0	109	638	NA	"Male"	"NL"
370	4	14	0	7	0	109	638	48	"Male"	"NL"
370	4	15	0	7	0	109	638	61	"Male"	"NL"
370	4	16	NA	7	0	109	638	NA	"Male"	"NL"
370	5	17	NA	7	0	0	638	NA	"Male"	"NL"
370	5	18	NA	7	0	0	638	NA	"Male"	"NL"
370	5	19	NA	7	0	0	638	NA	"Male"	"NL"
370	5	20	NA	7	0	0	638	NA	"Male"	"NL"
370	6	21	NA	7	NA	NA	638	NA	"Male"	"NL"
382	1	1	0	7	1	197	721	80	"Unknown"	"NL"
382	1	2	0	7	1	197	721	48	"Unknown"	"NL"
382	1	3	0	7	1	197	721	29	"Unknown"	"NL"
382	1	4	1	7	1	197	721	40	"Unknown"	"NL"
382	2	5	1	7	2	164	721	80	"Unknown"	"NL"
382	2	6	0	7	2	164	721	39	"Unknown"	"NL"
382	2	7	1	7	2	164	721	21	"Unknown"	"NL"
382	2	8	0	7	2	164	721	24	"Unknown"	"NL"
382	3	10	0	7	1	57	721	12	"Unknown"	"NL"
382	3	11	1	7	1	57	721	8	"Unknown"	"NL"
382	3	12	0	7	1	57	721	9	"Unknown"	"NL"
382	3	9	0	7	1	57	721	28	"Unknown"	"NL"
382	4	13	0	7	1	192	721	52	"Unknown"	"NL"
382	4	14	0	7	1	192	721	70	"Unknown"	"NL"
382	4	15	0	7	1	192	721	62	"Unknown"	"NL"
382	4	16	1	7	1	192	721	8	"Unknown"	"NL"
382	5	17	0	7	2	111	721	67	"Unknown"	"NL"
382	5	18	0	7	2	111	721	22	"Unknown"	"NL"
382	5	19	1	7	2	111	721	20	"Unknown"	"NL"
382	5	20	1	7	2	111	721	2	"Unknown"	"NL"
382	6	21	NA	7	NA	NA	721	NA	"Unknown"	"NL"
397	1	1	0	7	1	152	566	61	"Male"	"NL"
397	1	2	0	7	1	152	566	40	"Male"	"NL"
397	1	3	0	7	1	152	566	26	"Male"	"NL"
397	1	4	1	7	1	152	566	25	"Male"	"NL"
397	2	5	1	7	3	142	566	80	"Male"	"NL"
397	2	6	1	7	3	142	566	24	"Male"	"NL"
397	2	7	1	7	3	142	566	24	"Male"	"NL"
397	2	8	0	7	3	142	566	14	"Male"	"NL"
397	3	10	0	7	3	146	566	32	"Male"	"NL"
397	3	11	1	7	3	146	566	25	"Male"	"NL"
397	3	12	1	7	3	146	566	27	"Male"	"NL"
397	3	9	1	7	3	146	566	62	"Male"	"NL"
397	4	13	0	7	0	126	566	35	"Male"	"NL"
397	4	14	0	7	0	126	566	19	"Male"	"NL"
397	4	15	0	7	0	126	566	32	"Male"	"NL"
397	4	16	0	7	0	126	566	40	"Male"	"NL"
397	5	17	NA	7	0	0	566	NA	"Male"	"NL"
397	5	18	NA	7	0	0	566	NA	"Male"	"NL"
397	5	19	NA	7	0	0	566	NA	"Male"	"NL"
397	5	20	NA	7	0	0	566	NA	"Male"	"NL"
397	6	21	NA	7	NA	NA	566	NA	"Male"	"NL"
399	1	1	0	7	0	107	575	71	"Male"	"FR"
399	1	2	0	7	0	107	575	6	"Male"	"FR"
399	1	3	0	7	0	107	575	13	"Male"	"FR"
399	1	4	0	7	0	107	575	17	"Male"	"FR"
399	2	5	1	7	1	83	575	50	"Male"	"FR"
399	2	6	0	7	1	83	575	7	"Male"	"FR"
399	2	7	0	7	1	83	575	12	"Male"	"FR"
399	2	8	0	7	1	83	575	14	"Male"	"FR"
399	3	10	0	7	1	71	575	9	"Male"	"FR"
399	3	11	1	7	1	71	575	5	"Male"	"FR"
399	3	12	0	7	1	71	575	11	"Male"	"FR"
399	3	9	0	7	1	71	575	46	"Male"	"FR"
399	4	13	1	7	2	136	575	70	"Male"	"FR"
399	4	14	0	7	2	136	575	32	"Male"	"FR"
399	4	15	0	7	2	136	575	23	"Male"	"FR"
399	4	16	1	7	2	136	575	11	"Male"	"FR"
399	5	17	1	7	2	175	575	127	"Male"	"FR"
399	5	18	0	7	2	175	575	14	"Male"	"FR"
399	5	19	0	7	2	175	575	16	"Male"	"FR"
399	5	20	1	7	2	175	575	18	"Male"	"FR"
399	6	21	1	7	1	3	575	3	"Male"	"FR"
404	1	1	1	7	4	369	910	147	"Female"	"NL"
404	1	2	1	7	4	369	910	83	"Female"	"NL"
404	1	3	1	7	4	369	910	56	"Female"	"NL"
404	1	4	1	7	4	369	910	83	"Female"	"NL"
404	2	5	1	7	2	307	910	88	"Female"	"NL"
404	2	6	0	7	2	307	910	102	"Female"	"NL"
404	2	7	1	7	2	307	910	31	"Female"	"NL"
404	2	8	0	7	2	307	910	86	"Female"	"NL"
404	3	10	0	7	1	234	910	57	"Female"	"NL"
404	3	11	1	7	1	234	910	22	"Female"	"NL"
404	3	12	0	7	1	234	910	60	"Female"	"NL"
404	3	9	0	7	1	234	910	95	"Female"	"NL"
404	4	13	NA	7	0	0	910	NA	"Female"	"NL"
404	4	14	NA	7	0	0	910	NA	"Female"	"NL"
404	4	15	NA	7	0	0	910	NA	"Female"	"NL"
404	4	16	NA	7	0	0	910	NA	"Female"	"NL"
404	5	17	NA	7	0	0	910	NA	"Female"	"NL"
404	5	18	NA	7	0	0	910	NA	"Female"	"NL"
404	5	19	NA	7	0	0	910	NA	"Female"	"NL"
404	5	20	NA	7	0	0	910	NA	"Female"	"NL"
404	6	21	NA	7	NA	NA	910	NA	"Female"	"NL"
407	1	1	0	7	3	223	581	81	"Female"	"NL"
407	1	2	1	7	3	223	581	59	"Female"	"NL"
407	1	3	1	7	3	223	581	34	"Female"	"NL"
407	1	4	1	7	3	223	581	49	"Female"	"NL"
407	2	5	1	7	2	229	581	45	"Female"	"NL"
407	2	6	0	7	2	229	581	40	"Female"	"NL"
407	2	7	1	7	2	229	581	77	"Female"	"NL"
407	2	8	0	7	2	229	581	67	"Female"	"NL"
407	3	10	0	7	2	129	581	46	"Female"	"NL"
407	3	11	1	7	2	129	581	37	"Female"	"NL"
407	3	12	0	7	2	129	581	12	"Female"	"NL"
407	3	9	1	7	2	129	581	34	"Female"	"NL"
407	4	13	NA	7	0	0	581	NA	"Female"	"NL"
407	4	14	NA	7	0	0	581	NA	"Female"	"NL"
407	4	15	NA	7	0	0	581	NA	"Female"	"NL"
407	4	16	NA	7	0	0	581	NA	"Female"	"NL"
407	5	17	NA	7	0	0	581	NA	"Female"	"NL"
407	5	18	NA	7	0	0	581	NA	"Female"	"NL"
407	5	19	NA	7	0	0	581	NA	"Female"	"NL"
407	5	20	NA	7	0	0	581	NA	"Female"	"NL"
407	6	21	NA	7	NA	NA	581	NA	"Female"	"NL"
419	1	1	0	7	0	164	655	47	"Male"	"FR"
419	1	2	0	7	0	164	655	33	"Male"	"FR"
419	1	3	0	7	0	164	655	40	"Male"	"FR"
419	1	4	0	7	0	164	655	44	"Male"	"FR"
419	2	5	0	7	0	165	655	30	"Male"	"FR"
419	2	6	0	7	0	165	655	25	"Male"	"FR"
419	2	7	0	7	0	165	655	27	"Male"	"FR"
419	2	8	0	7	0	165	655	83	"Male"	"FR"
419	3	10	0	7	3	121	655	33	"Male"	"FR"
419	3	11	1	7	3	121	655	11	"Male"	"FR"
419	3	12	1	7	3	121	655	8	"Male"	"FR"
419	3	9	1	7	3	121	655	69	"Male"	"FR"
419	4	13	0	7	1	93	655	31	"Male"	"FR"
419	4	14	0	7	1	93	655	20	"Male"	"FR"
419	4	15	0	7	1	93	655	19	"Male"	"FR"
419	4	16	1	7	1	93	655	23	"Male"	"FR"
419	5	17	1	7	3	112	655	18	"Male"	"FR"
419	5	18	0	7	3	112	655	33	"Male"	"FR"
419	5	19	1	7	3	112	655	38	"Male"	"FR"
419	5	20	1	7	3	112	655	23	"Male"	"FR"
419	6	21	NA	7	NA	NA	655	NA	"Male"	"FR"
425	1	1	0	7	1	96	603	44	"Male"	"NL"
425	1	2	0	7	1	96	603	32	"Male"	"NL"
425	1	3	1	7	1	96	603	7	"Male"	"NL"
425	1	4	0	7	1	96	603	13	"Male"	"NL"
425	2	5	0	7	1	121	603	66	"Male"	"NL"
425	2	6	0	7	1	121	603	19	"Male"	"NL"
425	2	7	1	7	1	121	603	11	"Male"	"NL"
425	2	8	0	7	1	121	603	25	"Male"	"NL"
425	3	10	0	7	3	60	603	10	"Male"	"NL"
425	3	11	1	7	3	60	603	8	"Male"	"NL"
425	3	12	1	7	3	60	603	10	"Male"	"NL"
425	3	9	1	7	3	60	603	32	"Male"	"NL"
425	4	13	0	7	1	151	603	73	"Male"	"NL"
425	4	14	0	7	1	151	603	51	"Male"	"NL"
425	4	15	0	7	1	151	603	19	"Male"	"NL"
425	4	16	1	7	1	151	603	8	"Male"	"NL"
425	5	17	0	7	1	175	603	113	"Male"	"NL"
425	5	18	0	7	1	175	603	25	"Male"	"NL"
425	5	19	0	7	1	175	603	15	"Male"	"NL"
425	5	20	1	7	1	175	603	22	"Male"	"NL"
425	6	21	NA	7	NA	NA	603	NA	"Male"	"NL"
426	1	1	0	7	2	283	682	96	"Male"	"NL"
426	1	2	0	7	2	283	682	133	"Male"	"NL"
426	1	3	1	7	2	283	682	22	"Male"	"NL"
426	1	4	1	7	2	283	682	32	"Male"	"NL"
426	2	5	1	7	2	249	682	28	"Male"	"NL"
426	2	6	0	7	2	249	682	114	"Male"	"NL"
426	2	7	1	7	2	249	682	30	"Male"	"NL"
426	2	8	0	7	2	249	682	77	"Male"	"NL"
426	3	10	1	7	3	150	682	42	"Male"	"NL"
426	3	11	1	7	3	150	682	19	"Male"	"NL"
426	3	12	0	7	3	150	682	28	"Male"	"NL"
426	3	9	1	7	3	150	682	61	"Male"	"NL"
426	4	13	NA	7	0	0	682	NA	"Male"	"NL"
426	4	14	NA	7	0	0	682	NA	"Male"	"NL"
426	4	15	NA	7	0	0	682	NA	"Male"	"NL"
426	4	16	NA	7	0	0	682	NA	"Male"	"NL"
426	5	17	NA	7	0	0	682	NA	"Male"	"NL"
426	5	18	NA	7	0	0	682	NA	"Male"	"NL"
426	5	19	NA	7	0	0	682	NA	"Male"	"NL"
426	5	20	NA	7	0	0	682	NA	"Male"	"NL"
426	6	21	NA	7	NA	NA	682	NA	"Male"	"NL"
428	1	1	0	7	2	127	571	45	"Male"	"NL"
428	1	2	1	7	2	127	571	49	"Male"	"NL"
428	1	3	1	7	2	127	571	16	"Male"	"NL"
428	1	4	0	7	2	127	571	17	"Male"	"NL"
428	2	5	1	7	2	100	571	38	"Male"	"NL"
428	2	6	1	7	2	100	571	24	"Male"	"NL"
428	2	7	0	7	2	100	571	13	"Male"	"NL"
428	2	8	0	7	2	100	571	25	"Male"	"NL"
428	3	10	0	7	1	115	571	52	"Male"	"NL"
428	3	11	0	7	1	115	571	8	"Male"	"NL"
428	3	12	0	7	1	115	571	11	"Male"	"NL"
428	3	9	1	7	1	115	571	44	"Male"	"NL"
428	4	13	0	7	1	210	571	72	"Male"	"NL"
428	4	14	0	7	1	210	571	74	"Male"	"NL"
428	4	15	0	7	1	210	571	17	"Male"	"NL"
428	4	16	1	7	1	210	571	47	"Male"	"NL"
428	5	17	NA	7	1	19	571	NA	"Male"	"NL"
428	5	18	NA	7	1	19	571	NA	"Male"	"NL"
428	5	19	1	7	1	19	571	19	"Male"	"NL"
428	5	20	NA	7	1	19	571	NA	"Male"	"NL"
428	6	21	NA	7	NA	NA	571	NA	"Male"	"NL"
444	1	1	0	7	1	156	584	76	"Male"	"FR"
444	1	2	0	7	1	156	584	26	"Male"	"FR"
444	1	3	0	7	1	156	584	19	"Male"	"FR"
444	1	4	1	7	1	156	584	35	"Male"	"FR"
444	2	5	1	7	3	154	584	76	"Male"	"FR"
444	2	6	0	7	3	154	584	21	"Male"	"FR"
444	2	7	1	7	3	154	584	13	"Male"	"FR"
444	2	8	1	7	3	154	584	44	"Male"	"FR"
444	3	10	0	7	2	80	584	20	"Male"	"FR"
444	3	11	0	7	2	80	584	13	"Male"	"FR"
444	3	12	1	7	2	80	584	14	"Male"	"FR"
444	3	9	1	7	2	80	584	33	"Male"	"FR"
444	4	13	0	7	1	130	584	63	"Male"	"FR"
444	4	14	0	7	1	130	584	35	"Male"	"FR"
444	4	15	0	7	1	130	584	15	"Male"	"FR"
444	4	16	1	7	1	130	584	17	"Male"	"FR"
444	5	17	NA	7	0	64	584	NA	"Male"	"FR"
444	5	18	0	7	0	64	584	32	"Male"	"FR"
444	5	19	0	7	0	64	584	32	"Male"	"FR"
444	5	20	NA	7	0	64	584	NA	"Male"	"FR"
444	6	21	NA	7	NA	NA	584	NA	"Male"	"FR"
462	1	1	1	7	4	204	656	53	"Female"	"NL"
462	1	2	1	7	4	204	656	76	"Female"	"NL"
462	1	3	1	7	4	204	656	48	"Female"	"NL"
462	1	4	1	7	4	204	656	27	"Female"	"NL"
462	2	5	1	7	1	251	656	134	"Female"	"NL"
462	2	6	0	7	1	251	656	54	"Female"	"NL"
462	2	7	0	7	1	251	656	42	"Female"	"NL"
462	2	8	0	7	1	251	656	21	"Female"	"NL"
462	3	10	0	7	2	123	656	23	"Female"	"NL"
462	3	11	1	7	2	123	656	13	"Female"	"NL"
462	3	12	1	7	2	123	656	36	"Female"	"NL"
462	3	9	0	7	2	123	656	51	"Female"	"NL"
462	4	13	NA	7	0	78	656	NA	"Female"	"NL"
462	4	14	0	7	0	78	656	51	"Female"	"NL"
462	4	15	0	7	0	78	656	27	"Female"	"NL"
462	4	16	NA	7	0	78	656	NA	"Female"	"NL"
462	5	17	NA	7	0	0	656	NA	"Female"	"NL"
462	5	18	NA	7	0	0	656	NA	"Female"	"NL"
462	5	19	NA	7	0	0	656	NA	"Female"	"NL"
462	5	20	NA	7	0	0	656	NA	"Female"	"NL"
462	6	21	NA	7	NA	NA	656	NA	"Female"	"NL"
465	1	1	0	7	2	275	710	61	"Male"	"FR"
465	1	2	0	7	2	275	710	152	"Male"	"FR"
465	1	3	1	7	2	275	710	18	"Male"	"FR"
465	1	4	1	7	2	275	710	44	"Male"	"FR"
465	2	5	1	7	3	250	710	69	"Male"	"FR"
465	2	6	0	7	3	250	710	60	"Male"	"FR"
465	2	7	1	7	3	250	710	54	"Male"	"FR"
465	2	8	1	7	3	250	710	67	"Male"	"FR"
465	3	10	0	7	2	185	710	61	"Male"	"FR"
465	3	11	1	7	2	185	710	28	"Male"	"FR"
465	3	12	0	7	2	185	710	19	"Male"	"FR"
465	3	9	1	7	2	185	710	77	"Male"	"FR"
465	4	13	NA	7	0	0	710	NA	"Male"	"FR"
465	4	14	NA	7	0	0	710	NA	"Male"	"FR"
465	4	15	NA	7	0	0	710	NA	"Male"	"FR"
465	4	16	NA	7	0	0	710	NA	"Male"	"FR"
465	5	17	NA	7	0	0	710	NA	"Male"	"FR"
465	5	18	NA	7	0	0	710	NA	"Male"	"FR"
465	5	19	NA	7	0	0	710	NA	"Male"	"FR"
465	5	20	NA	7	0	0	710	NA	"Male"	"FR"
465	6	21	NA	7	NA	NA	710	NA	"Male"	"FR"
477	1	1	1	7	1	253	587	201	"Unknown"	"NL"
477	1	2	0	7	1	253	587	23	"Unknown"	"NL"
477	1	3	0	7	1	253	587	13	"Unknown"	"NL"
477	1	4	0	7	1	253	587	16	"Unknown"	"NL"
477	2	5	1	7	3	207	587	131	"Unknown"	"NL"
477	2	6	1	7	3	207	587	15	"Unknown"	"NL"
477	2	7	1	7	3	207	587	27	"Unknown"	"NL"
477	2	8	0	7	3	207	587	34	"Unknown"	"NL"
477	3	10	1	7	3	123	587	17	"Unknown"	"NL"
477	3	11	1	7	3	123	587	8	"Unknown"	"NL"
477	3	12	0	7	3	123	587	8	"Unknown"	"NL"
477	3	9	1	7	3	123	587	90	"Unknown"	"NL"
477	4	13	NA	7	0	4	587	NA	"Unknown"	"NL"
477	4	14	NA	7	0	4	587	NA	"Unknown"	"NL"
477	4	15	0	7	0	4	587	4	"Unknown"	"NL"
477	4	16	NA	7	0	4	587	NA	"Unknown"	"NL"
477	5	17	NA	7	0	0	587	NA	"Unknown"	"NL"
477	5	18	NA	7	0	0	587	NA	"Unknown"	"NL"
477	5	19	NA	7	0	0	587	NA	"Unknown"	"NL"
477	5	20	NA	7	0	0	587	NA	"Unknown"	"NL"
477	6	21	NA	7	NA	NA	587	NA	"Unknown"	"NL"
478	1	1	0	7	3	379	783	143	"Male"	"NL"
478	1	2	1	7	3	379	783	137	"Male"	"NL"
478	1	3	1	7	3	379	783	25	"Male"	"NL"
478	1	4	1	7	3	379	783	74	"Male"	"NL"
478	2	5	0	7	2	260	783	158	"Male"	"NL"
478	2	6	1	7	2	260	783	32	"Male"	"NL"
478	2	7	1	7	2	260	783	28	"Male"	"NL"
478	2	8	0	7	2	260	783	42	"Male"	"NL"
478	3	10	0	7	2	144	783	76	"Male"	"NL"
478	3	11	1	7	2	144	783	28	"Male"	"NL"
478	3	12	1	7	2	144	783	36	"Male"	"NL"
478	3	9	0	7	2	144	783	4	"Male"	"NL"
478	4	13	NA	7	0	0	783	NA	"Male"	"NL"
478	4	14	NA	7	0	0	783	NA	"Male"	"NL"
478	4	15	NA	7	0	0	783	NA	"Male"	"NL"
478	4	16	NA	7	0	0	783	NA	"Male"	"NL"
478	5	17	NA	7	0	0	783	NA	"Male"	"NL"
478	5	18	NA	7	0	0	783	NA	"Male"	"NL"
478	5	19	NA	7	0	0	783	NA	"Male"	"NL"
478	5	20	NA	7	0	0	783	NA	"Male"	"NL"
478	6	21	NA	7	NA	NA	783	NA	"Male"	"NL"
492	1	1	0	7	2	240	557	118	"Male"	"FR"
492	1	2	0	7	2	240	557	33	"Male"	"FR"
492	1	3	1	7	2	240	557	22	"Male"	"FR"
492	1	4	1	7	2	240	557	67	"Male"	"FR"
492	2	5	0	7	1	214	557	72	"Male"	"FR"
492	2	6	0	7	1	214	557	45	"Male"	"FR"
492	2	7	1	7	1	214	557	32	"Male"	"FR"
492	2	8	0	7	1	214	557	65	"Male"	"FR"
492	3	10	1	7	4	103	557	27	"Male"	"FR"
492	3	11	1	7	4	103	557	10	"Male"	"FR"
492	3	12	1	7	4	103	557	11	"Male"	"FR"
492	3	9	1	7	4	103	557	55	"Male"	"FR"
492	4	13	NA	7	0	0	557	NA	"Male"	"FR"
492	4	14	NA	7	0	0	557	NA	"Male"	"FR"
492	4	15	NA	7	0	0	557	NA	"Male"	"FR"
492	4	16	NA	7	0	0	557	NA	"Male"	"FR"
492	5	17	NA	7	0	0	557	NA	"Male"	"FR"
492	5	18	NA	7	0	0	557	NA	"Male"	"FR"
492	5	19	NA	7	0	0	557	NA	"Male"	"FR"
492	5	20	NA	7	0	0	557	NA	"Male"	"FR"
492	6	21	NA	7	NA	NA	557	NA	"Male"	"FR"
6	1	1	0	6	2	138	703	40	"Male"	"FR"
6	1	2	0	6	2	138	703	27	"Male"	"FR"
6	1	3	1	6	2	138	703	25	"Male"	"FR"
6	1	4	1	6	2	138	703	46	"Male"	"FR"
6	2	5	1	6	1	168	703	79	"Male"	"FR"
6	2	6	0	6	1	168	703	25	"Male"	"FR"
6	2	7	0	6	1	168	703	28	"Male"	"FR"
6	2	8	0	6	1	168	703	36	"Male"	"FR"
6	3	10	0	6	2	105	703	18	"Male"	"FR"
6	3	11	1	6	2	105	703	16	"Male"	"FR"
6	3	12	0	6	2	105	703	33	"Male"	"FR"
6	3	9	1	6	2	105	703	38	"Male"	"FR"
6	4	13	0	6	0	215	703	51	"Male"	"FR"
6	4	14	0	6	0	215	703	33	"Male"	"FR"
6	4	15	0	6	0	215	703	63	"Male"	"FR"
6	4	16	0	6	0	215	703	68	"Male"	"FR"
6	5	17	NA	6	1	77	703	NA	"Male"	"FR"
6	5	18	0	6	1	77	703	18	"Male"	"FR"
6	5	19	1	6	1	77	703	59	"Male"	"FR"
6	5	20	NA	6	1	77	703	NA	"Male"	"FR"
6	6	21	NA	6	NA	NA	703	NA	"Male"	"FR"
17	1	1	0	6	1	280	797	104	"Male"	"NL"
17	1	2	0	6	1	280	797	80	"Male"	"NL"
17	1	3	1	6	1	280	797	52	"Male"	"NL"
17	1	4	0	6	1	280	797	44	"Male"	"NL"
17	2	5	1	6	3	315	797	86	"Male"	"NL"
17	2	6	1	6	3	315	797	121	"Male"	"NL"
