"ID"	"Gender"	"Language"	"Item"	"Problem"	"Y"	"RT"	"Y.sub"	"RT.sub"	"Y.tot"	"RT.tot"
"402"	20	"Male"	"NL"	3	1	0	20	1	164	12	NA
"403"	20	"Male"	"NL"	4	1	0	25	1	164	12	NA
"404"	20	"Male"	"NL"	5	2	0	30	3	99	12	NA
"406"	20	"Male"	"NL"	6	2	1	25	3	99	12	NA
"407"	20	"Male"	"NL"	7	2	1	24	3	99	12	NA
"405"	20	"Male"	"NL"	8	2	1	20	3	99	12	NA
"409"	20	"Male"	"NL"	9	3	1	19	2	71	12	NA
"408"	20	"Male"	"NL"	10	3	1	23	2	71	12	NA
"410"	20	"Male"	"NL"	11	3	0	22	2	71	12	NA
"411"	20	"Male"	"NL"	12	3	0	7	2	71	12	NA
"415"	20	"Male"	"NL"	13	4	0	10	3	108	12	NA
"413"	20	"Male"	"NL"	14	4	1	17	3	108	12	NA
"414"	20	"Male"	"NL"	15	4	1	60	3	108	12	NA
"412"	20	"Male"	"NL"	16	4	1	21	3	108	12	NA
"417"	20	"Male"	"NL"	17	5	1	13	3	234	12	NA
"416"	20	"Male"	"NL"	18	5	1	14	3	234	12	NA
"419"	20	"Male"	"NL"	19	5	0	175	3	234	12	NA
"418"	20	"Male"	"NL"	20	5	1	32	3	234	12	NA
"420"	20	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"422"	21	"Male"	"NL"	1	1	0	104	0	213	11	NA
"423"	21	"Male"	"NL"	2	1	0	46	0	213	11	NA
"421"	21	"Male"	"NL"	3	1	0	36	0	213	11	NA
"424"	21	"Male"	"NL"	4	1	0	27	0	213	11	NA
"425"	21	"Male"	"NL"	5	2	0	108	3	161	11	NA
"426"	21	"Male"	"NL"	6	2	1	13	3	161	11	NA
"428"	21	"Male"	"NL"	7	2	1	19	3	161	11	NA
"427"	21	"Male"	"NL"	8	2	1	21	3	161	11	NA
"430"	21	"Male"	"NL"	9	3	1	79	3	119	11	NA
"431"	21	"Male"	"NL"	10	3	1	27	3	119	11	NA
"432"	21	"Male"	"NL"	11	3	0	5	3	119	11	NA
"429"	21	"Male"	"NL"	12	3	1	8	3	119	11	NA
"436"	21	"Male"	"NL"	13	4	NA	NA	NA	89	NA	NA
"433"	21	"Male"	"NL"	14	4	1	1	2	89	11	NA
"434"	21	"Male"	"NL"	15	4	0	88	2	89	11	NA
"435"	21	"Male"	"NL"	16	4	NA	NA	NA	89	NA	NA
"437"	21	"Male"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"438"	21	"Male"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"439"	21	"Male"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"440"	21	"Male"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"441"	21	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"445"	22	"Male"	"FR"	1	1	0	74	1	283	9	NA
"444"	22	"Male"	"FR"	2	1	1	114	1	283	9	NA
"442"	22	"Male"	"FR"	3	1	0	46	1	283	9	NA
"443"	22	"Male"	"FR"	4	1	0	49	1	283	9	NA
"447"	22	"Male"	"FR"	5	2	0	166	1	264	9	NA
"446"	22	"Male"	"FR"	6	2	0	39	1	264	9	NA
"449"	22	"Male"	"FR"	7	2	1	29	1	264	9	NA
"448"	22	"Male"	"FR"	8	2	0	30	1	264	9	NA
"451"	22	"Male"	"FR"	9	3	0	39	2	173	9	NA
"452"	22	"Male"	"FR"	10	3	1	61	2	173	9	NA
"453"	22	"Male"	"FR"	11	3	0	39	2	173	9	NA
"450"	22	"Male"	"FR"	12	3	1	34	2	173	9	NA
"454"	22	"Male"	"FR"	13	4	NA	NA	NA	NA	NA	NA
"455"	22	"Male"	"FR"	14	4	NA	NA	NA	NA	NA	NA
"456"	22	"Male"	"FR"	15	4	NA	NA	NA	NA	NA	NA
"457"	22	"Male"	"FR"	16	4	NA	NA	NA	NA	NA	NA
"458"	22	"Male"	"FR"	17	5	NA	NA	NA	NA	NA	NA
"459"	22	"Male"	"FR"	18	5	NA	NA	NA	NA	NA	NA
"460"	22	"Male"	"FR"	19	5	NA	NA	NA	NA	NA	NA
"461"	22	"Male"	"FR"	20	5	NA	NA	NA	NA	NA	NA
"462"	22	"Male"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"463"	23	"Male"	"FR"	1	1	0	71	1	232	7	NA
"465"	23	"Male"	"FR"	2	1	1	59	1	232	7	NA
"466"	23	"Male"	"FR"	3	1	0	39	1	232	7	NA
"464"	23	"Male"	"FR"	4	1	0	63	1	232	7	NA
"468"	23	"Male"	"FR"	5	2	0	66	1	227	7	NA
"469"	23	"Male"	"FR"	6	2	0	54	1	227	7	NA
"467"	23	"Male"	"FR"	7	2	1	58	1	227	7	NA
"470"	23	"Male"	"FR"	8	2	0	49	1	227	7	NA
"473"	23	"Male"	"FR"	9	3	1	40	3	167	7	NA
"472"	23	"Male"	"FR"	10	3	1	81	3	167	7	NA
"471"	23	"Male"	"FR"	11	3	0	27	3	167	7	NA
"474"	23	"Male"	"FR"	12	3	1	19	3	167	7	NA
"475"	23	"Male"	"FR"	13	4	NA	NA	NA	NA	NA	NA
"476"	23	"Male"	"FR"	14	4	NA	NA	NA	NA	NA	NA
"477"	23	"Male"	"FR"	15	4	NA	NA	NA	NA	NA	NA
"478"	23	"Male"	"FR"	16	4	NA	NA	NA	NA	NA	NA
"479"	23	"Male"	"FR"	17	5	NA	NA	NA	NA	NA	NA
"480"	23	"Male"	"FR"	18	5	NA	NA	NA	NA	NA	NA
"481"	23	"Male"	"FR"	19	5	NA	NA	NA	NA	NA	NA
"482"	23	"Male"	"FR"	20	5	NA	NA	NA	NA	NA	NA
"483"	23	"Male"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"484"	24	"Female"	"FR"	1	1	0	85	0	121	4	NA
"485"	24	"Female"	"FR"	2	1	0	16	0	121	4	NA
"487"	24	"Female"	"FR"	3	1	0	8	0	121	4	NA
"486"	24	"Female"	"FR"	4	1	0	12	0	121	4	NA
"488"	24	"Female"	"FR"	5	2	0	151	0	259	4	NA
"489"	24	"Female"	"FR"	6	2	0	35	0	259	4	NA
"490"	24	"Female"	"FR"	7	2	0	21	0	259	4	NA
"491"	24	"Female"	"FR"	8	2	0	52	0	259	4	NA
"492"	24	"Female"	"FR"	9	3	0	81	0	112	4	NA
"495"	24	"Female"	"FR"	10	3	0	13	0	112	4	NA
"493"	24	"Female"	"FR"	11	3	0	10	0	112	4	NA
"494"	24	"Female"	"FR"	12	3	0	8	0	112	4	NA
"499"	24	"Female"	"FR"	13	4	1	10	2	142	4	NA
"498"	24	"Female"	"FR"	14	4	0	55	2	142	4	NA
"497"	24	"Female"	"FR"	15	4	0	77	2	142	4	NA
"496"	24	"Female"	"FR"	16	4	NA	NA	NA	142	NA	NA
"500"	24	"Female"	"FR"	17	5	NA	NA	NA	NA	NA	NA
"501"	24	"Female"	"FR"	18	5	NA	NA	NA	NA	NA	NA
"502"	24	"Female"	"FR"	19	5	NA	NA	NA	NA	NA	NA
"503"	24	"Female"	"FR"	20	5	NA	NA	NA	NA	NA	NA
"504"	24	"Female"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"505"	25	"Female"	"NL"	1	1	0	79	2	172	16	NA
"506"	25	"Female"	"NL"	2	1	1	51	2	172	16	NA
"507"	25	"Female"	"NL"	3	1	1	17	2	172	16	NA
"508"	25	"Female"	"NL"	4	1	0	25	2	172	16	NA
"509"	25	"Female"	"NL"	5	2	0	57	3	296	16	NA
"511"	25	"Female"	"NL"	6	2	1	104	3	296	16	NA
"510"	25	"Female"	"NL"	7	2	1	46	3	296	16	NA
"512"	25	"Female"	"NL"	8	2	1	89	3	296	16	NA
"513"	25	"Female"	"NL"	9	3	1	36	3	156	16	NA
"514"	25	"Female"	"NL"	10	3	1	30	3	156	16	NA
"515"	25	"Female"	"NL"	11	3	0	64	3	156	16	NA
"516"	25	"Female"	"NL"	12	3	1	26	3	156	16	NA
"517"	25	"Female"	"NL"	13	4	NA	NA	NA	NA	NA	NA
"518"	25	"Female"	"NL"	14	4	NA	NA	NA	NA	NA	NA
"519"	25	"Female"	"NL"	15	4	NA	NA	NA	NA	NA	NA
"520"	25	"Female"	"NL"	16	4	NA	NA	NA	NA	NA	NA
"521"	25	"Female"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"522"	25	"Female"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"523"	25	"Female"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"524"	25	"Female"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"525"	25	"Female"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"526"	26	"Male"	"FR"	1	1	0	63	1	197	12	NA
"529"	26	"Male"	"FR"	2	1	1	79	1	197	12	NA
"527"	26	"Male"	"FR"	3	1	0	30	1	197	12	NA
"528"	26	"Male"	"FR"	4	1	0	25	1	197	12	NA
"532"	26	"Male"	"FR"	5	2	1	72	4	122	12	NA
"531"	26	"Male"	"FR"	6	2	1	9	4	122	12	NA
"530"	26	"Male"	"FR"	7	2	1	9	4	122	12	NA
"533"	26	"Male"	"FR"	8	2	1	32	4	122	12	NA
"536"	26	"Male"	"FR"	9	3	0	49	2	77	12	NA
"537"	26	"Male"	"FR"	10	3	1	10	2	77	12	NA
"535"	26	"Male"	"FR"	11	3	0	7	2	77	12	NA
"534"	26	"Male"	"FR"	12	3	1	11	2	77	12	NA
"541"	26	"Male"	"FR"	13	4	1	57	3	199	12	NA
"538"	26	"Male"	"FR"	14	4	0	53	3	199	12	NA
"540"	26	"Male"	"FR"	15	4	1	89	3	199	12	NA
"539"	26	"Male"	"FR"	16	4	NA	NA	NA	199	NA	NA
"542"	26	"Male"	"FR"	17	5	NA	NA	NA	NA	NA	NA
"543"	26	"Male"	"FR"	18	5	NA	NA	NA	NA	NA	NA
"544"	26	"Male"	"FR"	19	5	NA	NA	NA	NA	NA	NA
"545"	26	"Male"	"FR"	20	5	NA	NA	NA	NA	NA	NA
"546"	26	"Male"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"547"	27	"Female"	"NL"	1	1	0	85	0	258	8	NA
"548"	27	"Female"	"NL"	2	1	0	53	0	258	8	NA
"549"	27	"Female"	"NL"	3	1	0	34	0	258	8	NA
"550"	27	"Female"	"NL"	4	1	0	86	0	258	8	NA
"552"	27	"Female"	"NL"	5	2	0	95	2	220	8	NA
"551"	27	"Female"	"NL"	6	2	0	51	2	220	8	NA
"553"	27	"Female"	"NL"	7	2	1	49	2	220	8	NA
"554"	27	"Female"	"NL"	8	2	1	25	2	220	8	NA
"556"	27	"Female"	"NL"	9	3	1	37	2	180	8	NA
"555"	27	"Female"	"NL"	10	3	0	48	2	180	8	NA
"558"	27	"Female"	"NL"	11	3	0	31	2	180	8	NA
"557"	27	"Female"	"NL"	12	3	1	64	2	180	8	NA
"559"	27	"Female"	"NL"	13	4	NA	NA	NA	NA	NA	NA
"560"	27	"Female"	"NL"	14	4	NA	NA	NA	NA	NA	NA
"561"	27	"Female"	"NL"	15	4	NA	NA	NA	NA	NA	NA
"562"	27	"Female"	"NL"	16	4	NA	NA	NA	NA	NA	NA
"563"	27	"Female"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"564"	27	"Female"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"565"	27	"Female"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"566"	27	"Female"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"567"	27	"Female"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"570"	28	"Male"	"NL"	1	1	0	47	1	143	11	NA
"571"	28	"Male"	"NL"	2	1	0	32	1	143	11	NA
"568"	28	"Male"	"NL"	3	1	1	19	1	143	11	NA
"569"	28	"Male"	"NL"	4	1	0	45	1	143	11	NA
"572"	28	"Male"	"NL"	5	2	1	35	3	131	11	NA
"574"	28	"Male"	"NL"	6	2	1	43	3	131	11	NA
"575"	28	"Male"	"NL"	7	2	1	28	3	131	11	NA
"573"	28	"Male"	"NL"	8	2	0	25	3	131	11	NA
"579"	28	"Male"	"NL"	9	3	1	26	2	70	11	NA
"577"	28	"Male"	"NL"	10	3	0	18	2	70	11	NA
"576"	28	"Male"	"NL"	11	3	0	11	2	70	11	NA
"578"	28	"Male"	"NL"	12	3	1	15	2	70	11	NA
"582"	28	"Male"	"NL"	13	4	0	18	3	136	11	NA
"580"	28	"Male"	"NL"	14	4	1	63	3	136	11	NA
"583"	28	"Male"	"NL"	15	4	1	39	3	136	11	NA
"581"	28	"Male"	"NL"	16	4	1	16	3	136	11	NA
"586"	28	"Male"	"NL"	17	5	1	52	2	136	11	NA
"587"	28	"Male"	"NL"	18	5	0	18	2	136	11	NA
"584"	28	"Male"	"NL"	19	5	0	66	2	136	11	NA
"585"	28	"Male"	"NL"	20	5	NA	NA	NA	136	NA	NA
"588"	28	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"592"	29	"Male"	"FR"	1	1	0	98	0	254	12	NA
"590"	29	"Male"	"FR"	2	1	0	56	0	254	12	NA
"591"	29	"Male"	"FR"	3	1	0	44	0	254	12	NA
"589"	29	"Male"	"FR"	4	1	0	56	0	254	12	NA
"594"	29	"Male"	"FR"	5	2	1	121	4	259	12	NA
"593"	29	"Male"	"FR"	6	2	1	82	4	259	12	NA
"596"	29	"Male"	"FR"	7	2	1	21	4	259	12	NA
"595"	29	"Male"	"FR"	8	2	1	35	4	259	12	NA
"599"	29	"Male"	"FR"	9	3	1	37	3	121	12	NA
"600"	29	"Male"	"FR"	10	3	1	38	3	121	12	NA
"597"	29	"Male"	"FR"	11	3	0	32	3	121	12	NA
"598"	29	"Male"	"FR"	12	3	1	14	3	121	12	NA
"601"	29	"Male"	"FR"	13	4	NA	NA	NA	NA	NA	NA
"602"	29	"Male"	"FR"	14	4	NA	NA	NA	NA	NA	NA
"603"	29	"Male"	"FR"	15	4	NA	NA	NA	NA	NA	NA
"604"	29	"Male"	"FR"	16	4	NA	NA	NA	NA	NA	NA
"605"	29	"Male"	"FR"	17	5	NA	NA	NA	NA	NA	NA
"606"	29	"Male"	"FR"	18	5	NA	NA	NA	NA	NA	NA
"607"	29	"Male"	"FR"	19	5	NA	NA	NA	NA	NA	NA
"608"	29	"Male"	"FR"	20	5	NA	NA	NA	NA	NA	NA
"609"	29	"Male"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"611"	30	"Male"	"NL"	1	1	0	45	2	121	19	NA
"613"	30	"Male"	"NL"	2	1	1	18	2	121	19	NA
"612"	30	"Male"	"NL"	3	1	1	15	2	121	19	NA
"610"	30	"Male"	"NL"	4	1	0	43	2	121	19	NA
"616"	30	"Male"	"NL"	5	2	1	105	4	186	19	NA
"617"	30	"Male"	"NL"	6	2	1	21	4	186	19	NA
"615"	30	"Male"	"NL"	7	2	1	28	4	186	19	NA
"614"	30	"Male"	"NL"	8	2	1	32	4	186	19	NA
"621"	30	"Male"	"NL"	9	3	1	49	4	80	19	NA
"620"	30	"Male"	"NL"	10	3	1	10	4	80	19	NA
"618"	30	"Male"	"NL"	11	3	1	11	4	80	19	NA
"619"	30	"Male"	"NL"	12	3	1	10	4	80	19	NA
"622"	30	"Male"	"NL"	13	4	1	57	4	243	19	NA
"624"	30	"Male"	"NL"	14	4	1	43	4	243	19	NA
"625"	30	"Male"	"NL"	15	4	1	121	4	243	19	NA
"623"	30	"Male"	"NL"	16	4	1	22	4	243	19	NA
"629"	30	"Male"	"NL"	17	5	1	20	4	51	19	NA
"627"	30	"Male"	"NL"	18	5	1	19	4	51	19	NA
"626"	30	"Male"	"NL"	19	5	1	12	4	51	19	NA
"628"	30	"Male"	"NL"	20	5	NA	NA	NA	51	NA	NA
"630"	30	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"633"	31	"Male"	"NL"	1	1	0	111	1	291	13	NA
"634"	31	"Male"	"NL"	2	1	1	99	1	291	13	NA
"631"	31	"Male"	"NL"	3	1	0	36	1	291	13	NA
"632"	31	"Male"	"NL"	4	1	0	45	1	291	13	NA
"636"	31	"Male"	"NL"	5	2	1	60	4	220	13	NA
"635"	31	"Male"	"NL"	6	2	1	25	4	220	13	NA
"638"	31	"Male"	"NL"	7	2	1	73	4	220	13	NA
"637"	31	"Male"	"NL"	8	2	1	62	4	220	13	NA
"641"	31	"Male"	"NL"	9	3	1	42	3	176	13	NA
"642"	31	"Male"	"NL"	10	3	1	62	3	176	13	NA
"639"	31	"Male"	"NL"	11	3	0	40	3	176	13	NA
"640"	31	"Male"	"NL"	12	3	1	32	3	176	13	NA
"643"	31	"Male"	"NL"	13	4	NA	NA	NA	NA	NA	NA
"644"	31	"Male"	"NL"	14	4	NA	NA	NA	NA	NA	NA
"645"	31	"Male"	"NL"	15	4	NA	NA	NA	NA	NA	NA
"646"	31	"Male"	"NL"	16	4	NA	NA	NA	NA	NA	NA
"647"	31	"Male"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"648"	31	"Male"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"649"	31	"Male"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"650"	31	"Male"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"651"	31	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"655"	32	"Female"	"NL"	1	1	0	125	2	159	13	682
"654"	32	"Female"	"NL"	2	1	1	14	2	159	13	682
"652"	32	"Female"	"NL"	3	1	1	10	2	159	13	682
"653"	32	"Female"	"NL"	4	1	0	10	2	159	13	682
"657"	32	"Female"	"NL"	5	2	0	64	2	111	13	682
"659"	32	"Female"	"NL"	6	2	0	14	2	111	13	682
"658"	32	"Female"	"NL"	7	2	1	17	2	111	13	682
"656"	32	"Female"	"NL"	8	2	1	16	2	111	13	682
"661"	32	"Female"	"NL"	9	3	1	57	3	96	13	682
"663"	32	"Female"	"NL"	10	3	1	24	3	96	13	682
"660"	32	"Female"	"NL"	11	3	0	5	3	96	13	682
"662"	32	"Female"	"NL"	12	3	1	10	3	96	13	682
"664"	32	"Female"	"NL"	13	4	1	15	3	195	13	682
"667"	32	"Female"	"NL"	14	4	1	31	3	195	13	682
"665"	32	"Female"	"NL"	15	4	0	137	3	195	13	682
"666"	32	"Female"	"NL"	16	4	1	12	3	195	13	682
"668"	32	"Female"	"NL"	17	5	0	34	2	119	13	682
"671"	32	"Female"	"NL"	18	5	1	17	2	119	13	682
"669"	32	"Female"	"NL"	19	5	0	44	2	119	13	682
"670"	32	"Female"	"NL"	20	5	1	24	2	119	13	682
"672"	32	"Female"	"NL"	21	6	1	2	1	2	13	682
"675"	33	"Male"	"NL"	1	1	0	26	0	136	11	NA
"673"	33	"Male"	"NL"	2	1	0	59	0	136	11	NA
"674"	33	"Male"	"NL"	3	1	0	20	0	136	11	NA
"676"	33	"Male"	"NL"	4	1	0	31	0	136	11	NA
"680"	33	"Male"	"NL"	5	2	1	54	4	110	11	NA
"679"	33	"Male"	"NL"	6	2	1	15	4	110	11	NA
"678"	33	"Male"	"NL"	7	2	1	16	4	110	11	NA
"677"	33	"Male"	"NL"	8	2	1	25	4	110	11	NA
"684"	33	"Male"	"NL"	9	3	0	22	2	77	11	NA
"683"	33	"Male"	"NL"	10	3	1	15	2	77	11	NA
"681"	33	"Male"	"NL"	11	3	0	29	2	77	11	NA
"682"	33	"Male"	"NL"	12	3	1	11	2	77	11	NA
"687"	33	"Male"	"NL"	13	4	1	50	2	197	11	NA
"686"	33	"Male"	"NL"	14	4	1	51	2	197	11	NA
"688"	33	"Male"	"NL"	15	4	0	74	2	197	11	NA
"685"	33	"Male"	"NL"	16	4	0	22	2	197	11	NA
"692"	33	"Male"	"NL"	17	5	1	35	3	152	11	NA
"690"	33	"Male"	"NL"	18	5	0	23	3	152	11	NA
"691"	33	"Male"	"NL"	19	5	1	36	3	152	11	NA
"689"	33	"Male"	"NL"	20	5	1	58	3	152	11	NA
"693"	33	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"695"	34	"Male"	"NL"	1	1	0	74	0	118	10	NA
"694"	34	"Male"	"NL"	2	1	0	11	0	118	10	NA
"697"	34	"Male"	"NL"	3	1	0	23	0	118	10	NA
"696"	34	"Male"	"NL"	4	1	0	10	0	118	10	NA
"699"	34	"Male"	"NL"	5	2	1	94	3	151	10	NA
"701"	34	"Male"	"NL"	6	2	0	14	3	151	10	NA
"698"	34	"Male"	"NL"	7	2	1	31	3	151	10	NA
"700"	34	"Male"	"NL"	8	2	1	12	3	151	10	NA
"705"	34	"Male"	"NL"	9	3	1	60	1	95	10	NA
"702"	34	"Male"	"NL"	10	3	0	14	1	95	10	NA
"704"	34	"Male"	"NL"	11	3	0	9	1	95	10	NA
"703"	34	"Male"	"NL"	12	3	0	12	1	95	10	NA
"708"	34	"Male"	"NL"	13	4	1	22	3	186	10	NA
"709"	34	"Male"	"NL"	14	4	1	53	3	186	10	NA
"706"	34	"Male"	"NL"	15	4	0	102	3	186	10	NA
"707"	34	"Male"	"NL"	16	4	1	9	3	186	10	NA
"710"	34	"Male"	"NL"	17	5	0	10	2	32	10	NA
"711"	34	"Male"	"NL"	18	5	1	15	2	32	10	NA
"712"	34	"Male"	"NL"	19	5	0	4	2	32	10	NA
"713"	34	"Male"	"NL"	20	5	1	3	2	32	10	NA
"714"	34	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"715"	35	"Male"	"NL"	1	1	0	49	1	154	12	NA
"716"	35	"Male"	"NL"	2	1	1	44	1	154	12	NA
"717"	35	"Male"	"NL"	3	1	0	21	1	154	12	NA
"718"	35	"Male"	"NL"	4	1	0	40	1	154	12	NA
"721"	35	"Male"	"NL"	5	2	0	110	1	263	12	NA
"719"	35	"Male"	"NL"	6	2	0	40	1	263	12	NA
"720"	35	"Male"	"NL"	7	2	1	33	1	263	12	NA
"722"	35	"Male"	"NL"	8	2	0	80	1	263	12	NA
"724"	35	"Male"	"NL"	9	3	1	62	3	268	12	NA
"726"	35	"Male"	"NL"	10	3	1	65	3	268	12	NA
"725"	35	"Male"	"NL"	11	3	0	68	3	268	12	NA
"723"	35	"Male"	"NL"	12	3	1	73	3	268	12	NA
"727"	35	"Male"	"NL"	13	4	NA	NA	NA	NA	NA	NA
"728"	35	"Male"	"NL"	14	4	NA	NA	NA	NA	NA	NA
"729"	35	"Male"	"NL"	15	4	NA	NA	NA	NA	NA	NA
"730"	35	"Male"	"NL"	16	4	NA	NA	NA	NA	NA	NA
"731"	35	"Male"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"732"	35	"Male"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"733"	35	"Male"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"734"	35	"Male"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"735"	35	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"739"	36	"Male"	"NL"	1	1	0	61	0	166	9	NA
"737"	36	"Male"	"NL"	2	1	0	27	0	166	9	NA
"738"	36	"Male"	"NL"	3	1	0	22	0	166	9	NA
"736"	36	"Male"	"NL"	4	1	0	56	0	166	9	NA
"741"	36	"Male"	"NL"	5	2	1	52	2	233	9	NA
"743"	36	"Male"	"NL"	6	2	0	72	2	233	9	NA
"740"	36	"Male"	"NL"	7	2	1	50	2	233	9	NA
"742"	36	"Male"	"NL"	8	2	0	59	2	233	9	NA
"744"	36	"Male"	"NL"	9	3	0	25	2	106	9	NA
"746"	36	"Male"	"NL"	10	3	1	24	2	106	9	NA
"747"	36	"Male"	"NL"	11	3	0	27	2	106	9	NA
"745"	36	"Male"	"NL"	12	3	1	30	2	106	9	NA
"749"	36	"Male"	"NL"	13	4	0	42	3	119	9	NA
"751"	36	"Male"	"NL"	14	4	1	77	3	119	9	NA
"750"	36	"Male"	"NL"	15	4	NA	NA	NA	119	NA	NA
"748"	36	"Male"	"NL"	16	4	NA	NA	NA	119	NA	NA
"752"	36	"Male"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"753"	36	"Male"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"754"	36	"Male"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"755"	36	"Male"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"756"	36	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"757"	37	"Male"	"NL"	1	1	0	158	1	236	9	NA
"759"	37	"Male"	"NL"	2	1	1	39	1	236	9	NA
"758"	37	"Male"	"NL"	3	1	0	18	1	236	9	NA
"760"	37	"Male"	"NL"	4	1	0	21	1	236	9	NA
"764"	37	"Male"	"NL"	5	2	0	145	2	193	9	NA
"763"	37	"Male"	"NL"	6	2	1	5	2	193	9	NA
"762"	37	"Male"	"NL"	7	2	1	26	2	193	9	NA
"761"	37	"Male"	"NL"	8	2	0	17	2	193	9	NA
"765"	37	"Male"	"NL"	9	3	0	139	2	179	9	NA
"766"	37	"Male"	"NL"	10	3	1	16	2	179	9	NA
"768"	37	"Male"	"NL"	11	3	0	12	2	179	9	NA
"767"	37	"Male"	"NL"	12	3	1	12	2	179	9	NA
"769"	37	"Male"	"NL"	13	4	NA	NA	NA	NA	NA	NA
"770"	37	"Male"	"NL"	14	4	NA	NA	NA	NA	NA	NA
"771"	37	"Male"	"NL"	15	4	NA	NA	NA	NA	NA	NA
"772"	37	"Male"	"NL"	16	4	NA	NA	NA	NA	NA	NA
"773"	37	"Male"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"774"	37	"Male"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"775"	37	"Male"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"776"	37	"Male"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"777"	37	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"780"	38	"Male"	"NL"	1	1	0	68	2	204	16	NA
"781"	38	"Male"	"NL"	2	1	1	71	2	204	16	NA
"778"	38	"Male"	"NL"	3	1	1	26	2	204	16	NA
"779"	38	"Male"	"NL"	4	1	0	39	2	204	16	NA
"783"	38	"Male"	"NL"	5	2	1	71	4	189	16	NA
"782"	38	"Male"	"NL"	6	2	1	59	4	189	16	NA
"784"	38	"Male"	"NL"	7	2	1	32	4	189	16	NA
"785"	38	"Male"	"NL"	8	2	1	27	4	189	16	NA
"788"	38	"Male"	"NL"	9	3	1	21	3	141	16	NA
"786"	38	"Male"	"NL"	10	3	1	63	3	141	16	NA
"787"	38	"Male"	"NL"	11	3	0	25	3	141	16	NA
"789"	38	"Male"	"NL"	12	3	1	32	3	141	16	NA
"793"	38	"Male"	"NL"	13	4	1	48	4	48	16	NA
"792"	38	"Male"	"NL"	14	4	NA	NA	NA	48	NA	NA
"790"	38	"Male"	"NL"	15	4	NA	NA	NA	48	NA	NA
"791"	38	"Male"	"NL"	16	4	NA	NA	NA	48	NA	NA
"794"	38	"Male"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"795"	38	"Male"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"796"	38	"Male"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"797"	38	"Male"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"798"	38	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"799"	39	"Male"	"NL"	1	1	0	55	1	173	11	NA
"800"	39	"Male"	"NL"	2	1	1	56	1	173	11	NA
"801"	39	"Male"	"NL"	3	1	0	25	1	173	11	NA
"802"	39	"Male"	"NL"	4	1	0	37	1	173	11	NA
"804"	39	"Male"	"NL"	5	2	1	85	3	186	11	NA
"806"	39	"Male"	"NL"	6	2	1	14	3	186	11	NA
"803"	39	"Male"	"NL"	7	2	1	68	3	186	11	NA
"805"	39	"Male"	"NL"	8	2	0	19	3	186	11	NA
"809"	39	"Male"	"NL"	9	3	0	72	2	124	11	NA
