"ID" "IDproblem" "Language" "Gender" "Item" "Y" "RT" "problem" "Y.sub" "RT.sub" "Y.tot" "RT.tot"
"5178" 247 2473 "NL" "F" 12 0 8 3 0 104 2 656
"5179" 247 2474 "NL" "F" 13 0 176 4 1 272 2 656
"5180" 247 2474 "NL" "F" 14 0 47 4 1 272 2 656
"5181" 247 2474 "NL" "F" 15 0 34 4 1 272 2 656
"5182" 247 2474 "NL" "F" 16 1 15 4 1 272 2 656
"5183" 247 2475 "NL" "F" 17 NA NA 5 0 29 2 656
"5184" 247 2475 "NL" "F" 18 0 12 5 0 29 2 656
"5185" 247 2475 "NL" "F" 19 0 17 5 0 29 2 656
"5186" 247 2475 "NL" "F" 20 NA NA 5 0 29 2 656
"5187" 247 2476 "NL" "F" 21 NA NA 6 NA NA 2 656
"5188" 248 2481 "NL" "F" 1 1 88 1 3 267 11 571
"5189" 248 2481 "NL" "F" 2 1 53 1 3 267 11 571
"5190" 248 2481 "NL" "F" 3 1 84 1 3 267 11 571
"5191" 248 2481 "NL" "F" 4 0 42 1 3 267 11 571
"5192" 248 2482 "NL" "F" 5 1 69 2 4 162 11 571
"5193" 248 2482 "NL" "F" 6 1 38 2 4 162 11 571
"5194" 248 2482 "NL" "F" 7 1 24 2 4 162 11 571
"5195" 248 2482 "NL" "F" 8 1 31 2 4 162 11 571
"5196" 248 2483 "NL" "F" 9 1 33 3 3 85 11 571
"5197" 248 2483 "NL" "F" 10 1 28 3 3 85 11 571
"5198" 248 2483 "NL" "F" 11 0 13 3 3 85 11 571
"5199" 248 2483 "NL" "F" 12 1 11 3 3 85 11 571
"5200" 248 2484 "NL" "F" 13 NA NA 4 1 57 11 571
"5201" 248 2484 "NL" "F" 14 NA NA 4 1 57 11 571
"5202" 248 2484 "NL" "F" 15 1 57 4 1 57 11 571
"5203" 248 2484 "NL" "F" 16 NA NA 4 1 57 11 571
"5204" 248 2485 "NL" "F" 17 NA NA 5 NA NA 11 571
"5205" 248 2485 "NL" "F" 18 NA NA 5 NA NA 11 571
"5206" 248 2485 "NL" "F" 19 NA NA 5 NA NA 11 571
"5207" 248 2485 "NL" "F" 20 NA NA 5 NA NA 11 571
"5208" 248 2486 "NL" "F" 21 NA NA 6 NA NA 11 571
"5209" 249 2491 "NL" "M" 1 1 100 1 3 198 10 687
"5210" 249 2491 "NL" "M" 2 0 31 1 3 198 10 687
"5211" 249 2491 "NL" "M" 3 1 33 1 3 198 10 687
"5212" 249 2491 "NL" "M" 4 1 34 1 3 198 10 687
"5213" 249 2492 "NL" "M" 5 1 70 2 4 325 10 687
"5214" 249 2492 "NL" "M" 6 1 151 2 4 325 10 687
"5215" 249 2492 "NL" "M" 7 1 47 2 4 325 10 687
"5216" 249 2492 "NL" "M" 8 1 57 2 4 325 10 687
"5217" 249 2493 "NL" "M" 9 1 55 3 3 164 10 687
"5218" 249 2493 "NL" "M" 10 1 50 3 3 164 10 687
"5219" 249 2493 "NL" "M" 11 0 23 3 3 164 10 687
"5220" 249 2493 "NL" "M" 12 1 36 3 3 164 10 687
"5221" 249 2494 "NL" "M" 13 NA NA 4 NA NA 10 687
"5222" 249 2494 "NL" "M" 14 NA NA 4 NA NA 10 687
"5223" 249 2494 "NL" "M" 15 NA NA 4 NA NA 10 687
"5224" 249 2494 "NL" "M" 16 NA NA 4 NA NA 10 687
"5225" 249 2495 "NL" "M" 17 NA NA 5 NA NA 10 687
"5226" 249 2495 "NL" "M" 18 NA NA 5 NA NA 10 687
"5227" 249 2495 "NL" "M" 19 NA NA 5 NA NA 10 687
"5228" 249 2495 "NL" "M" 20 NA NA 5 NA NA 10 687
"5229" 249 2496 "NL" "M" 21 NA NA 6 NA NA 10 687
"5230" 250 2501 "NL" "U" 1 0 110 1 2 218 17 766
"5231" 250 2501 "NL" "U" 2 1 47 1 2 218 17 766
"5232" 250 2501 "NL" "U" 3 1 24 1 2 218 17 766
"5233" 250 2501 "NL" "U" 4 0 37 1 2 218 17 766
"5234" 250 2502 "NL" "U" 5 1 63 2 4 205 17 766
"5235" 250 2502 "NL" "U" 6 1 37 2 4 205 17 766
"5236" 250 2502 "NL" "U" 7 1 44 2 4 205 17 766
"5237" 250 2502 "NL" "U" 8 1 61 2 4 205 17 766
"5238" 250 2503 "NL" "U" 9 1 46 3 4 93 17 766
"5239" 250 2503 "NL" "U" 10 1 18 3 4 93 17 766
"5240" 250 2503 "NL" "U" 11 1 16 3 4 93 17 766
"5241" 250 2503 "NL" "U" 12 1 13 3 4 93 17 766
"5242" 250 2504 "NL" "U" 13 1 64 4 4 145 17 766
"5243" 250 2504 "NL" "U" 14 1 54 4 4 145 17 766
"5244" 250 2504 "NL" "U" 15 1 19 4 4 145 17 766
"5245" 250 2504 "NL" "U" 16 1 8 4 4 145 17 766
"5246" 250 2505 "NL" "U" 17 1 53 5 3 105 17 766
"5247" 250 2505 "NL" "U" 18 1 31 5 3 105 17 766
"5248" 250 2505 "NL" "U" 19 1 21 5 3 105 17 766
"5249" 250 2505 "NL" "U" 20 NA NA 5 3 105 17 766
"5250" 250 2506 "NL" "U" 21 NA NA 6 NA NA 17 766
"5251" 251 2511 "NL" "U" 1 0 56 1 1 133 10 556
"5252" 251 2511 "NL" "U" 2 0 35 1 1 133 10 556
"5253" 251 2511 "NL" "U" 3 1 18 1 1 133 10 556
"5254" 251 2511 "NL" "U" 4 0 24 1 1 133 10 556
"5255" 251 2512 "NL" "U" 5 1 84 2 3 147 10 556
"5256" 251 2512 "NL" "U" 6 0 31 2 3 147 10 556
"5257" 251 2512 "NL" "U" 7 1 15 2 3 147 10 556
"5258" 251 2512 "NL" "U" 8 1 17 2 3 147 10 556
"5259" 251 2513 "NL" "U" 9 0 40 3 1 81 10 556
"5260" 251 2513 "NL" "U" 10 1 14 3 1 81 10 556
"5261" 251 2513 "NL" "U" 11 0 12 3 1 81 10 556
"5262" 251 2513 "NL" "U" 12 0 15 3 1 81 10 556
"5263" 251 2514 "NL" "U" 13 1 59 4 3 110 10 556
"5264" 251 2514 "NL" "U" 14 0 29 4 3 110 10 556
"5265" 251 2514 "NL" "U" 15 1 11 4 3 110 10 556
"5266" 251 2514 "NL" "U" 16 1 11 4 3 110 10 556
"5267" 251 2515 "NL" "U" 17 1 45 5 2 85 10 556
"5268" 251 2515 "NL" "U" 18 0 14 5 2 85 10 556
"5269" 251 2515 "NL" "U" 19 0 14 5 2 85 10 556
"5270" 251 2515 "NL" "U" 20 1 12 5 2 85 10 556
"5271" 251 2516 "NL" "U" 21 NA NA 6 NA NA 10 556
"5272" 252 2521 "NL" "M" 1 0 104 1 1 195 6 627
"5273" 252 2521 "NL" "M" 2 1 46 1 1 195 6 627
"5274" 252 2521 "NL" "M" 3 0 24 1 1 195 6 627
"5275" 252 2521 "NL" "M" 4 0 21 1 1 195 6 627
"5276" 252 2522 "NL" "M" 5 0 56 2 2 182 6 627
"5277" 252 2522 "NL" "M" 6 0 62 2 2 182 6 627
"5278" 252 2522 "NL" "M" 7 1 17 2 2 182 6 627
"5279" 252 2522 "NL" "M" 8 1 47 2 2 182 6 627
"5280" 252 2523 "NL" "M" 9 0 29 3 1 135 6 627
"5281" 252 2523 "NL" "M" 10 0 24 3 1 135 6 627
"5282" 252 2523 "NL" "M" 11 0 26 3 1 135 6 627
"5283" 252 2523 "NL" "M" 12 1 56 3 1 135 6 627
"5284" 252 2524 "NL" "M" 13 0 20 4 2 115 6 627
"5285" 252 2524 "NL" "M" 14 1 59 4 2 115 6 627
"5286" 252 2524 "NL" "M" 15 1 36 4 2 115 6 627
"5287" 252 2524 "NL" "M" 16 NA NA 4 2 115 6 627
"5288" 252 2525 "NL" "M" 17 NA NA 5 NA NA 6 627
"5289" 252 2525 "NL" "M" 18 NA NA 5 NA NA 6 627
"5290" 252 2525 "NL" "M" 19 NA NA 5 NA NA 6 627
"5291" 252 2525 "NL" "M" 20 NA NA 5 NA NA 6 627
"5292" 252 2526 "NL" "M" 21 NA NA 6 NA NA 6 627
"5293" 253 2531 "NL" "F" 1 0 32 1 1 91 13 509
"5294" 253 2531 "NL" "F" 2 1 19 1 1 91 13 509
"5295" 253 2531 "NL" "F" 3 0 14 1 1 91 13 509
"5296" 253 2531 "NL" "F" 4 0 26 1 1 91 13 509
"5297" 253 2532 "NL" "F" 5 1 34 2 4 135 13 509
"5298" 253 2532 "NL" "F" 6 1 33 2 4 135 13 509
"5299" 253 2532 "NL" "F" 7 1 41 2 4 135 13 509
"5300" 253 2532 "NL" "F" 8 1 27 2 4 135 13 509
"5301" 253 2533 "NL" "F" 9 0 22 3 3 66 13 509
"5302" 253 2533 "NL" "F" 10 1 15 3 3 66 13 509
"5303" 253 2533 "NL" "F" 11 1 15 3 3 66 13 509
"5304" 253 2533 "NL" "F" 12 1 14 3 3 66 13 509
"5305" 253 2534 "NL" "F" 13 1 38 4 3 109 13 509
"5306" 253 2534 "NL" "F" 14 1 25 4 3 109 13 509
"5307" 253 2534 "NL" "F" 15 0 24 4 3 109 13 509
"5308" 253 2534 "NL" "F" 16 1 22 4 3 109 13 509
"5309" 253 2535 "NL" "F" 17 1 30 5 2 108 13 509
"5310" 253 2535 "NL" "F" 18 0 19 5 2 108 13 509
"5311" 253 2535 "NL" "F" 19 0 14 5 2 108 13 509
"5312" 253 2535 "NL" "F" 20 1 45 5 2 108 13 509
"5313" 253 2536 "NL" "F" 21 NA NA 6 NA NA 13 509
"5314" 254 2541 "NL" "M" 1 0 72 1 2 167 9 749
"5315" 254 2541 "NL" "M" 2 1 41 1 2 167 9 749
"5316" 254 2541 "NL" "M" 3 1 31 1 2 167 9 749
"5317" 254 2541 "NL" "M" 4 0 23 1 2 167 9 749
"5318" 254 2542 "NL" "M" 5 0 76 2 3 148 9 749
"5319" 254 2542 "NL" "M" 6 1 31 2 3 148 9 749
"5320" 254 2542 "NL" "M" 7 1 14 2 3 148 9 749
"5321" 254 2542 "NL" "M" 8 1 27 2 3 148 9 749
"5322" 254 2543 "NL" "M" 9 0 54 3 1 158 9 749
"5323" 254 2543 "NL" "M" 10 1 52 3 1 158 9 749
"5324" 254 2543 "NL" "M" 11 0 31 3 1 158 9 749
"5325" 254 2543 "NL" "M" 12 0 21 3 1 158 9 749
"5326" 254 2544 "NL" "M" 13 0 26 4 1 150 9 749
"5327" 254 2544 "NL" "M" 14 1 61 4 1 150 9 749
"5328" 254 2544 "NL" "M" 15 0 23 4 1 150 9 749
"5329" 254 2544 "NL" "M" 16 0 40 4 1 150 9 749
"5330" 254 2545 "NL" "M" 17 1 63 5 2 126 9 749
"5331" 254 2545 "NL" "M" 18 0 23 5 2 126 9 749
"5332" 254 2545 "NL" "M" 19 0 34 5 2 126 9 749
"5333" 254 2545 "NL" "M" 20 1 6 5 2 126 9 749
"5334" 254 2546 "NL" "M" 21 NA NA 6 NA NA 9 749
"5335" 255 2551 "NL" "U" 1 0 105 1 0 143 5 596
"5336" 255 2551 "NL" "U" 2 0 12 1 0 143 5 596
"5337" 255 2551 "NL" "U" 3 0 11 1 0 143 5 596
"5338" 255 2551 "NL" "U" 4 0 15 1 0 143 5 596
"5339" 255 2552 "NL" "U" 5 0 138 2 1 191 5 596
"5340" 255 2552 "NL" "U" 6 0 28 2 1 191 5 596
"5341" 255 2552 "NL" "U" 7 1 12 2 1 191 5 596
"5342" 255 2552 "NL" "U" 8 0 13 2 1 191 5 596
"5343" 255 2553 "NL" "U" 9 1 63 3 2 86 5 596
"5344" 255 2553 "NL" "U" 10 0 9 3 2 86 5 596
"5345" 255 2553 "NL" "U" 11 0 7 3 2 86 5 596
"5346" 255 2553 "NL" "U" 12 1 7 3 2 86 5 596
"5347" 255 2554 "NL" "U" 13 1 104 4 2 176 5 596
"5348" 255 2554 "NL" "U" 14 1 60 4 2 176 5 596
"5349" 255 2554 "NL" "U" 15 0 12 4 2 176 5 596
"5350" 255 2554 "NL" "U" 16 NA NA 4 2 176 5 596
"5351" 255 2555 "NL" "U" 17 NA NA 5 NA NA 5 596
"5352" 255 2555 "NL" "U" 18 NA NA 5 NA NA 5 596
"5353" 255 2555 "NL" "U" 19 NA NA 5 NA NA 5 596
"5354" 255 2555 "NL" "U" 20 NA NA 5 NA NA 5 596
"5355" 255 2556 "NL" "U" 21 NA NA 6 NA NA 5 596
"5356" 256 2561 "NL" "M" 1 0 80 1 0 286 1 732
"5357" 256 2561 "NL" "M" 2 0 36 1 0 286 1 732
"5358" 256 2561 "NL" "M" 3 0 75 1 0 286 1 732
"5359" 256 2561 "NL" "M" 4 0 95 1 0 286 1 732
"5360" 256 2562 "NL" "M" 5 0 86 2 1 278 1 732
"5361" 256 2562 "NL" "M" 6 0 37 2 1 278 1 732
"5362" 256 2562 "NL" "M" 7 1 60 2 1 278 1 732
"5363" 256 2562 "NL" "M" 8 0 95 2 1 278 1 732
"5364" 256 2563 "NL" "M" 9 0 51 3 0 168 1 732
"5365" 256 2563 "NL" "M" 10 0 68 3 0 168 1 732
"5366" 256 2563 "NL" "M" 11 0 20 3 0 168 1 732
"5367" 256 2563 "NL" "M" 12 0 29 3 0 168 1 732
"5368" 256 2564 "NL" "M" 13 NA NA 4 NA NA 1 732
"5369" 256 2564 "NL" "M" 14 NA NA 4 NA NA 1 732
"5370" 256 2564 "NL" "M" 15 NA NA 4 NA NA 1 732
"5371" 256 2564 "NL" "M" 16 NA NA 4 NA NA 1 732
"5372" 256 2565 "NL" "M" 17 NA NA 5 NA NA 1 732
"5373" 256 2565 "NL" "M" 18 NA NA 5 NA NA 1 732
"5374" 256 2565 "NL" "M" 19 NA NA 5 NA NA 1 732
"5375" 256 2565 "NL" "M" 20 NA NA 5 NA NA 1 732
"5376" 256 2566 "NL" "M" 21 NA NA 6 NA NA 1 732
"5377" 257 2571 "NL" "M" 1 1 59 1 2 119 13 601
"5378" 257 2571 "NL" "M" 2 1 30 1 2 119 13 601
"5379" 257 2571 "NL" "M" 3 0 11 1 2 119 13 601
"5380" 257 2571 "NL" "M" 4 0 19 1 2 119 13 601
"5381" 257 2572 "NL" "M" 5 1 57 2 4 192 13 601
"5382" 257 2572 "NL" "M" 6 1 61 2 4 192 13 601
"5383" 257 2572 "NL" "M" 7 1 43 2 4 192 13 601
"5384" 257 2572 "NL" "M" 8 1 31 2 4 192 13 601
"5385" 257 2573 "NL" "M" 9 1 27 3 3 101 13 601
"5386" 257 2573 "NL" "M" 10 1 50 3 3 101 13 601
"5387" 257 2573 "NL" "M" 11 0 7 3 3 101 13 601
"5388" 257 2573 "NL" "M" 12 1 17 3 3 101 13 601
"5389" 257 2574 "NL" "M" 13 1 83 4 4 189 13 601
"5390" 257 2574 "NL" "M" 14 1 74 4 4 189 13 601
"5391" 257 2574 "NL" "M" 15 1 21 4 4 189 13 601
"5392" 257 2574 "NL" "M" 16 1 11 4 4 189 13 601
"5393" 257 2575 "NL" "M" 17 NA NA 5 NA NA 13 601
"5394" 257 2575 "NL" "M" 18 NA NA 5 NA NA 13 601
"5395" 257 2575 "NL" "M" 19 NA NA 5 NA NA 13 601
"5396" 257 2575 "NL" "M" 20 NA NA 5 NA NA 13 601
"5397" 257 2576 "NL" "M" 21 NA NA 6 NA NA 13 601
"5398" 258 2581 "NL" "M" 1 0 96 1 0 126 7 690
"5399" 258 2581 "NL" "M" 2 0 14 1 0 126 7 690
"5400" 258 2581 "NL" "M" 3 0 7 1 0 126 7 690
"5401" 258 2581 "NL" "M" 4 0 9 1 0 126 7 690
"5402" 258 2582 "NL" "M" 5 0 55 2 1 135 7 690
"5403" 258 2582 "NL" "M" 6 0 21 2 1 135 7 690
"5404" 258 2582 "NL" "M" 7 1 45 2 1 135 7 690
"5405" 258 2582 "NL" "M" 8 0 14 2 1 135 7 690
"5406" 258 2583 "NL" "M" 9 1 46 3 2 75 7 690
"5407" 258 2583 "NL" "M" 10 0 7 3 2 75 7 690
"5408" 258 2583 "NL" "M" 11 0 9 3 2 75 7 690
"5409" 258 2583 "NL" "M" 12 1 13 3 2 75 7 690
"5410" 258 2584 "NL" "M" 13 0 84 4 3 201 7 690
"5411" 258 2584 "NL" "M" 14 1 92 4 3 201 7 690
"5412" 258 2584 "NL" "M" 15 1 17 4 3 201 7 690
"5413" 258 2584 "NL" "M" 16 1 8 4 3 201 7 690
"5414" 258 2585 "NL" "M" 17 0 71 5 1 153 7 690
"5415" 258 2585 "NL" "M" 18 1 40 5 1 153 7 690
"5416" 258 2585 "NL" "M" 19 0 42 5 1 153 7 690
"5417" 258 2585 "NL" "M" 20 NA NA 5 1 153 7 690
"5418" 258 2586 "NL" "M" 21 NA NA 6 NA NA 7 690
"5419" 259 2591 "FR" "M" 1 1 113 1 4 218 12 517
"5420" 259 2591 "FR" "M" 2 1 24 1 4 218 12 517
"5421" 259 2591 "FR" "M" 3 1 38 1 4 218 12 517
"5422" 259 2591 "FR" "M" 4 1 43 1 4 218 12 517
"5423" 259 2592 "FR" "M" 5 1 81 2 4 207 12 517
"5424" 259 2592 "FR" "M" 6 1 69 2 4 207 12 517
"5425" 259 2592 "FR" "M" 7 1 22 2 4 207 12 517
"5426" 259 2592 "FR" "M" 8 1 35 2 4 207 12 517
"5427" 259 2593 "FR" "M" 9 1 38 3 4 92 12 517
"5428" 259 2593 "FR" "M" 10 1 19 3 4 92 12 517
"5429" 259 2593 "FR" "M" 11 1 9 3 4 92 12 517
"5430" 259 2593 "FR" "M" 12 1 26 3 4 92 12 517
"5431" 259 2594 "FR" "M" 13 NA NA 4 NA NA 12 517
"5432" 259 2594 "FR" "M" 14 NA NA 4 NA NA 12 517
"5433" 259 2594 "FR" "M" 15 NA NA 4 NA NA 12 517
"5434" 259 2594 "FR" "M" 16 NA NA 4 NA NA 12 517
"5435" 259 2595 "FR" "M" 17 NA NA 5 NA NA 12 517
"5436" 259 2595 "FR" "M" 18 NA NA 5 NA NA 12 517
"5437" 259 2595 "FR" "M" 19 NA NA 5 NA NA 12 517
"5438" 259 2595 "FR" "M" 20 NA NA 5 NA NA 12 517
"5439" 259 2596 "FR" "M" 21 NA NA 6 NA NA 12 517
"5440" 260 2601 "NL" "F" 1 0 61 1 0 145 5 536
"5441" 260 2601 "NL" "F" 2 0 38 1 0 145 5 536
"5442" 260 2601 "NL" "F" 3 0 27 1 0 145 5 536
"5443" 260 2601 "NL" "F" 4 0 19 1 0 145 5 536
"5444" 260 2602 "NL" "F" 5 1 51 2 3 180 5 536
"5445" 260 2602 "NL" "F" 6 0 39 2 3 180 5 536
"5446" 260 2602 "NL" "F" 7 1 36 2 3 180 5 536
"5447" 260 2602 "NL" "F" 8 1 54 2 3 180 5 536
"5448" 260 2603 "NL" "F" 9 0 57 3 2 128 5 536
"5449" 260 2603 "NL" "F" 10 1 47 3 2 128 5 536
"5450" 260 2603 "NL" "F" 11 0 10 3 2 128 5 536
"5451" 260 2603 "NL" "F" 12 1 14 3 2 128 5 536
"5452" 260 2604 "NL" "F" 13 NA NA 4 0 83 5 536
"5453" 260 2604 "NL" "F" 14 0 31 4 0 83 5 536
"5454" 260 2604 "NL" "F" 15 0 52 4 0 83 5 536
"5455" 260 2604 "NL" "F" 16 NA NA 4 0 83 5 536
"5456" 260 2605 "NL" "F" 17 NA NA 5 NA NA 5 536
"5457" 260 2605 "NL" "F" 18 NA NA 5 NA NA 5 536
"5458" 260 2605 "NL" "F" 19 NA NA 5 NA NA 5 536
"5459" 260 2605 "NL" "F" 20 NA NA 5 NA NA 5 536
"5460" 260 2606 "NL" "F" 21 NA NA 6 NA NA 5 536
"5461" 261 2611 "NL" "M" 1 0 32 1 2 106 15 717
"5462" 261 2611 "NL" "M" 2 1 32 1 2 106 15 717
"5463" 261 2611 "NL" "M" 3 1 19 1 2 106 15 717
"5464" 261 2611 "NL" "M" 4 0 23 1 2 106 15 717
"5465" 261 2612 "NL" "M" 5 1 61 2 3 109 15 717
"5466" 261 2612 "NL" "M" 6 1 18 2 3 109 15 717
"5467" 261 2612 "NL" "M" 7 1 10 2 3 109 15 717
"5468" 261 2612 "NL" "M" 8 0 20 2 3 109 15 717
"5469" 261 2613 "NL" "M" 9 0 36 3 2 97 15 717
"5470" 261 2613 "NL" "M" 10 1 40 3 2 97 15 717
"5471" 261 2613 "NL" "M" 11 0 9 3 2 97 15 717
"5472" 261 2613 "NL" "M" 12 1 12 3 2 97 15 717
"5473" 261 2614 "NL" "M" 13 1 124 4 4 229 15 717
"5474" 261 2614 "NL" "M" 14 1 36 4 4 229 15 717
"5475" 261 2614 "NL" "M" 15 1 23 4 4 229 15 717
"5476" 261 2614 "NL" "M" 16 1 46 4 4 229 15 717
"5477" 261 2615 "NL" "M" 17 1 98 5 4 176 15 717
"5478" 261 2615 "NL" "M" 18 1 14 5 4 176 15 717
"5479" 261 2615 "NL" "M" 19 1 19 5 4 176 15 717
"5480" 261 2615 "NL" "M" 20 1 45 5 4 176 15 717
"5481" 261 2616 "NL" "M" 21 NA NA 6 NA NA 15 717
"5482" 262 2621 "FR" "M" 1 0 24 1 0 87 11 614
"5483" 262 2621 "FR" "M" 2 0 42 1 0 87 11 614
"5484" 262 2621 "FR" "M" 3 0 12 1 0 87 11 614
"5485" 262 2621 "FR" "M" 4 0 9 1 0 87 11 614
"5486" 262 2622 "FR" "M" 5 0 32 2 1 79 11 614
"5487" 262 2622 "FR" "M" 6 0 14 2 1 79 11 614
"5488" 262 2622 "FR" "M" 7 1 25 2 1 79 11 614
"5489" 262 2622 "FR" "M" 8 0 8 2 1 79 11 614
"5490" 262 2623 "FR" "M" 9 1 19 3 3 74 11 614
"5491" 262 2623 "FR" "M" 10 1 27 3 3 74 11 614
"5492" 262 2623 "FR" "M" 11 0 20 3 3 74 11 614
"5493" 262 2623 "FR" "M" 12 1 8 3 3 74 11 614
"5494" 262 2624 "FR" "M" 13 1 55 4 4 206 11 614
"5495" 262 2624 "FR" "M" 14 1 72 4 4 206 11 614
"5496" 262 2624 "FR" "M" 15 1 66 4 4 206 11 614
"5497" 262 2624 "FR" "M" 16 1 13 4 4 206 11 614
"5498" 262 2625 "FR" "M" 17 1 91 5 3 168 11 614
"5499" 262 2625 "FR" "M" 18 1 31 5 3 168 11 614
"5500" 262 2625 "FR" "M" 19 0 23 5 3 168 11 614
"5501" 262 2625 "FR" "M" 20 1 23 5 3 168 11 614
"5502" 262 2626 "FR" "M" 21 NA NA 6 NA NA 11 614
"5503" 263 2631 "NL" "M" 1 0 43 1 2 152 9 507
"5504" 263 2631 "NL" "M" 2 1 39 1 2 152 9 507
"5505" 263 2631 "NL" "M" 3 1 21 1 2 152 9 507
"5506" 263 2631 "NL" "M" 4 0 49 1 2 152 9 507
"5507" 263 2632 "NL" "M" 5 0 73 2 3 184 9 507
"5508" 263 2632 "NL" "M" 6 1 48 2 3 184 9 507
"5509" 263 2632 "NL" "M" 7 1 19 2 3 184 9 507
"5510" 263 2632 "NL" "M" 8 1 44 2 3 184 9 507
"5511" 263 2633 "NL" "M" 9 1 26 3 3 138 9 507
"5512" 263 2633 "NL" "M" 10 1 63 3 3 138 9 507
"5513" 263 2633 "NL" "M" 11 0 31 3 3 138 9 507
"5514" 263 2633 "NL" "M" 12 1 18 3 3 138 9 507
"5515" 263 2634 "NL" "M" 13 NA NA 4 1 33 9 507
"5516" 263 2634 "NL" "M" 14 NA NA 4 1 33 9 507
"5517" 263 2634 "NL" "M" 15 1 33 4 1 33 9 507
"5518" 263 2634 "NL" "M" 16 NA NA 4 1 33 9 507
"5519" 263 2635 "NL" "M" 17 NA NA 5 NA NA 9 507
"5520" 263 2635 "NL" "M" 18 NA NA 5 NA NA 9 507
"5521" 263 2635 "NL" "M" 19 NA NA 5 NA NA 9 507
"5522" 263 2635 "NL" "M" 20 NA NA 5 NA NA 9 507
"5523" 263 2636 "NL" "M" 21 NA NA 6 NA NA 9 507
"5524" 264 2641 "NL" "F" 1 0 146 1 0 255 2 708
"5525" 264 2641 "NL" "F" 2 0 47 1 0 255 2 708
"5526" 264 2641 "NL" "F" 3 0 28 1 0 255 2 708
"5527" 264 2641 "NL" "F" 4 0 34 1 0 255 2 708
"5528" 264 2642 "NL" "F" 5 0 170 2 1 319 2 708
"5529" 264 2642 "NL" "F" 6 0 58 2 1 319 2 708
"5530" 264 2642 "NL" "F" 7 1 57 2 1 319 2 708
"5531" 264 2642 "NL" "F" 8 0 34 2 1 319 2 708
"5532" 264 2643 "NL" "F" 9 0 76 3 1 134 2 708
"5533" 264 2643 "NL" "F" 10 1 9 3 1 134 2 708
"5534" 264 2643 "NL" "F" 11 0 28 3 1 134 2 708
"5535" 264 2643 "NL" "F" 12 0 21 3 1 134 2 708
"5536" 264 2644 "NL" "F" 13 NA NA 4 NA NA 2 708
"5537" 264 2644 "NL" "F" 14 NA NA 4 NA NA 2 708
"5538" 264 2644 "NL" "F" 15 NA NA 4 NA NA 2 708
"5539" 264 2644 "NL" "F" 16 NA NA 4 NA NA 2 708
"5540" 264 2645 "NL" "F" 17 NA NA 5 NA NA 2 708
"5541" 264 2645 "NL" "F" 18 NA NA 5 NA NA 2 708
"5542" 264 2645 "NL" "F" 19 NA NA 5 NA NA 2 708
"5543" 264 2645 "NL" "F" 20 NA NA 5 NA NA 2 708
"5544" 264 2646 "NL" "F" 21 NA NA 6 NA NA 2 708
"5545" 265 2651 "NL" "F" 1 0 62 1 1 164 9 515
"5546" 265 2651 "NL" "F" 2 1 43 1 1 164 9 515
"5547" 265 2651 "NL" "F" 3 0 25 1 1 164 9 515
"5548" 265 2651 "NL" "F" 4 0 34 1 1 164 9 515
"5549" 265 2652 "NL" "F" 5 1 109 2 3 158 9 515
"5550" 265 2652 "NL" "F" 6 0 13 2 3 158 9 515
"5551" 265 2652 "NL" "F" 7 1 13 2 3 158 9 515
"5552" 265 2652 "NL" "F" 8 1 23 2 3 158 9 515
"5553" 265 2653 "NL" "F" 9 1 49 3 3 80 9 515
"5554" 265 2653 "NL" "F" 10 1 12 3 3 80 9 515
"5555" 265 2653 "NL" "F" 11 0 7 3 3 80 9 515
"5556" 265 2653 "NL" "F" 12 1 12 3 3 80 9 515
"5557" 265 2654 "NL" "F" 13 0 29 4 2 113 9 515
"5558" 265 2654 "NL" "F" 14 1 72 4 2 113 9 515
"5559" 265 2654 "NL" "F" 15 1 12 4 2 113 9 515
"5560" 265 2654 "NL" "F" 16 NA NA 4 2 113 9 515
"5561" 265 2655 "NL" "F" 17 NA NA 5 NA NA 9 515
"5562" 265 2655 "NL" "F" 18 NA NA 5 NA NA 9 515
"5563" 265 2655 "NL" "F" 19 NA NA 5 NA NA 9 515
"5564" 265 2655 "NL" "F" 20 NA NA 5 NA NA 9 515
"5565" 265 2656 "NL" "F" 21 NA NA 6 NA NA 9 515
"5566" 266 2661 "NL" "M" 1 0 35 1 1 177 8 722
"5567" 266 2661 "NL" "M" 2 1 72 1 1 177 8 722
"5568" 266 2661 "NL" "M" 3 0 28 1 1 177 8 722
"5569" 266 2661 "NL" "M" 4 0 42 1 1 177 8 722
"5570" 266 2662 "NL" "M" 5 0 34 2 1 138 8 722
"5571" 266 2662 "NL" "M" 6 0 34 2 1 138 8 722
"5572" 266 2662 "NL" "M" 7 1 46 2 1 138 8 722
"5573" 266 2662 "NL" "M" 8 0 24 2 1 138 8 722
"5574" 266 2663 "NL" "M" 9 1 73 3 2 145 8 722
"5575" 266 2663 "NL" "M" 10 0 37 3 2 145 8 722
"5576" 266 2663 "NL" "M" 11 0 20 3 2 145 8 722
"5577" 266 2663 "NL" "M" 12 1 15 3 2 145 8 722
"5578" 266 2664 "NL" "M" 13 0 42 4 2 126 8 722
"5579" 266 2664 "NL" "M" 14 1 21 4 2 126 8 722
"5580" 266 2664 "NL" "M" 15 1 32 4 2 126 8 722
"5581" 266 2664 "NL" "M" 16 0 31 4 2 126 8 722
