"Person"	"Gender"	"Language"	"Item"	"Problem"	"Y"	"RT"	"Y.sub"	"RT.sub"	"Y.tot"	"RT.tot"
"8275"	458	"M"	"NL"	1	1	1	195	1	425	15	773
"8276"	458	"M"	"NL"	10	3	1	15	2	108	15	773
"8277"	458	"M"	"NL"	11	3	0	8	2	108	15	773
"8278"	458	"M"	"NL"	12	3	1	25	2	108	15	773
"8279"	458	"M"	"NL"	13	4	1	0	4	0	15	773
"8280"	458	"M"	"NL"	14	4	1	0	4	0	15	773
"8281"	458	"M"	"NL"	15	4	1	0	4	0	15	773
"8282"	458	"M"	"NL"	16	4	1	0	4	0	15	773
"8283"	458	"M"	"NL"	17	5	1	0	3	0	15	773
"8284"	458	"M"	"NL"	18	5	1	0	3	0	15	773
"8285"	458	"M"	"NL"	19	5	0	0	3	0	15	773
"8286"	458	"M"	"NL"	2	1	0	18	1	425	15	773
"8287"	458	"M"	"NL"	20	5	1	0	3	0	15	773
"8288"	458	"M"	"NL"	21	6	1	0	1	0	15	773
"8289"	458	"M"	"NL"	3	1	0	75	1	425	15	773
"8290"	458	"M"	"NL"	4	1	0	137	1	425	15	773
"8291"	458	"M"	"NL"	5	2	1	171	4	240	15	773
"8292"	458	"M"	"NL"	6	2	1	8	4	240	15	773
"8293"	458	"M"	"NL"	7	2	1	28	4	240	15	773
"8294"	458	"M"	"NL"	8	2	1	33	4	240	15	773
"8295"	458	"M"	"NL"	9	3	0	60	2	108	15	773
"8296"	459	"U"	"NL"	1	1	0	45	2	90	14	382
"8297"	459	"U"	"NL"	10	3	1	15	3	102	14	382
"8298"	459	"U"	"NL"	11	3	0	11	3	102	14	382
"8299"	459	"U"	"NL"	12	3	1	9	3	102	14	382
"8300"	459	"U"	"NL"	13	4	1	0	3	0	14	382
"8301"	459	"U"	"NL"	14	4	1	0	3	0	14	382
"8302"	459	"U"	"NL"	15	4	0	0	3	0	14	382
"8303"	459	"U"	"NL"	16	4	1	0	3	0	14	382
"8304"	459	"U"	"NL"	17	5	1	0	3	0	14	382
"8305"	459	"U"	"NL"	18	5	1	0	3	0	14	382
"8306"	459	"U"	"NL"	19	5	0	0	3	0	14	382
"8307"	459	"U"	"NL"	2	1	1	15	2	90	14	382
"8308"	459	"U"	"NL"	20	5	1	0	3	0	14	382
"8309"	459	"U"	"NL"	21	6	0	0	0	0	14	382
"8310"	459	"U"	"NL"	3	1	1	18	2	90	14	382
"8311"	459	"U"	"NL"	4	1	0	12	2	90	14	382
"8312"	459	"U"	"NL"	5	2	0	111	3	190	14	382
"8313"	459	"U"	"NL"	6	2	1	38	3	190	14	382
"8314"	459	"U"	"NL"	7	2	1	20	3	190	14	382
"8315"	459	"U"	"NL"	8	2	1	21	3	190	14	382
"8316"	459	"U"	"NL"	9	3	1	67	3	102	14	382
"8317"	46	"M"	"NL"	1	1	0	33	2	166	16	577
"8318"	46	"M"	"NL"	10	3	1	20	3	85	16	577
"8319"	46	"M"	"NL"	11	3	0	11	3	85	16	577
"8320"	46	"M"	"NL"	12	3	1	20	3	85	16	577
"8321"	46	"M"	"NL"	13	4	1	0	4	0	16	577
"8322"	46	"M"	"NL"	14	4	1	0	4	0	16	577
"8323"	46	"M"	"NL"	15	4	1	0	4	0	16	577
"8324"	46	"M"	"NL"	16	4	1	0	4	0	16	577
"8325"	46	"M"	"NL"	17	5	1	0	3	0	16	577
"8326"	46	"M"	"NL"	18	5	1	0	3	0	16	577
"8327"	46	"M"	"NL"	19	5	0	0	3	0	16	577
"8328"	46	"M"	"NL"	2	1	1	54	2	166	16	577
"8329"	46	"M"	"NL"	20	5	1	0	3	0	16	577
"8330"	46	"M"	"NL"	21	6	0	0	0	0	16	577
"8331"	46	"M"	"NL"	3	1	1	12	2	166	16	577
"8332"	46	"M"	"NL"	4	1	0	67	2	166	16	577
"8333"	46	"M"	"NL"	5	2	1	100	4	326	16	577
"8334"	46	"M"	"NL"	6	2	1	121	4	326	16	577
"8335"	46	"M"	"NL"	7	2	1	47	4	326	16	577
"8336"	46	"M"	"NL"	8	2	1	58	4	326	16	577
"8337"	46	"M"	"NL"	9	3	1	34	3	85	16	577
"8338"	460	"F"	"NL"	1	1	0	91	1	307	8	649
"8339"	460	"F"	"NL"	10	3	1	13	1	62	8	649
"8340"	460	"F"	"NL"	11	3	0	7	1	62	8	649
"8341"	460	"F"	"NL"	12	3	0	9	1	62	8	649
"8342"	460	"F"	"NL"	13	4	0	50	2	145	8	649
"8343"	460	"F"	"NL"	14	4	1	15	2	145	8	649
"8344"	460	"F"	"NL"	15	4	0	28	2	145	8	649
"8345"	460	"F"	"NL"	16	4	1	52	2	145	8	649
"8346"	460	"F"	"NL"	17	5	0	0	1	0	8	649
"8347"	460	"F"	"NL"	18	5	0	0	1	0	8	649
"8348"	460	"F"	"NL"	19	5	0	0	1	0	8	649
"8349"	460	"F"	"NL"	2	1	1	96	1	307	8	649
"8350"	460	"F"	"NL"	20	5	1	0	1	0	8	649
"8351"	460	"F"	"NL"	21	6	1	0	1	0	8	649
"8352"	460	"F"	"NL"	3	1	0	51	1	307	8	649
"8353"	460	"F"	"NL"	4	1	0	69	1	307	8	649
"8354"	460	"F"	"NL"	5	2	0	76	2	135	8	649
"8355"	460	"F"	"NL"	6	2	1	24	2	135	8	649
"8356"	460	"F"	"NL"	7	2	1	18	2	135	8	649
"8357"	460	"F"	"NL"	8	2	0	17	2	135	8	649
"8358"	460	"F"	"NL"	9	3	0	33	1	62	8	649
"8359"	461	"M"	"FR"	1	1	0	133	1	370	9	626
"8360"	461	"M"	"FR"	10	3	1	43	1	106	9	626
"8361"	461	"M"	"FR"	11	3	0	22	1	106	9	626
"8362"	461	"M"	"FR"	12	3	0	20	1	106	9	626
"8363"	461	"M"	"FR"	13	4	0	0	3	0	9	626
"8364"	461	"M"	"FR"	14	4	1	0	3	0	9	626
"8365"	461	"M"	"FR"	15	4	1	0	3	0	9	626
"8366"	461	"M"	"FR"	16	4	1	0	3	0	9	626
"8367"	461	"M"	"FR"	17	5	1	0	2	0	9	626
"8368"	461	"M"	"FR"	18	5	0	0	2	0	9	626
"8369"	461	"M"	"FR"	19	5	1	0	2	0	9	626
"8370"	461	"M"	"FR"	2	1	1	71	1	370	9	626
"8371"	461	"M"	"FR"	20	5	0	0	2	0	9	626
"8372"	461	"M"	"FR"	21	6	1	0	1	0	9	626
"8373"	461	"M"	"FR"	3	1	0	62	1	370	9	626
"8374"	461	"M"	"FR"	4	1	0	104	1	370	9	626
"8375"	461	"M"	"FR"	5	2	0	41	1	150	9	626
"8376"	461	"M"	"FR"	6	2	0	46	1	150	9	626
"8377"	461	"M"	"FR"	7	2	1	28	1	150	9	626
"8378"	461	"M"	"FR"	8	2	0	35	1	150	9	626
"8379"	461	"M"	"FR"	9	3	0	21	1	106	9	626
"8380"	462	"F"	"NL"	1	1	0	53	0	204	9	656
"8381"	462	"F"	"NL"	10	3	1	23	2	123	9	656
"8382"	462	"F"	"NL"	11	3	0	13	2	123	9	656
"8383"	462	"F"	"NL"	12	3	1	36	2	123	9	656
"8384"	462	"F"	"NL"	13	4	1	0	3	78	9	656
"8385"	462	"F"	"NL"	14	4	1	51	3	78	9	656
"8386"	462	"F"	"NL"	15	4	1	27	3	78	9	656
"8387"	462	"F"	"NL"	16	4	0	0	3	78	9	656
"8388"	462	"F"	"NL"	17	5	0	0	1	0	9	656
"8389"	462	"F"	"NL"	18	5	0	0	1	0	9	656
"8390"	462	"F"	"NL"	19	5	1	0	1	0	9	656
"8391"	462	"F"	"NL"	2	1	0	76	0	204	9	656
"8392"	462	"F"	"NL"	20	5	0	0	1	0	9	656
"8393"	462	"F"	"NL"	21	6	1	0	1	0	9	656
"8394"	462	"F"	"NL"	3	1	0	48	0	204	9	656
"8395"	462	"F"	"NL"	4	1	0	27	0	204	9	656
"8396"	462	"F"	"NL"	5	2	0	134	2	251	9	656
"8397"	462	"F"	"NL"	6	2	1	54	2	251	9	656
"8398"	462	"F"	"NL"	7	2	0	42	2	251	9	656
"8399"	462	"F"	"NL"	8	2	1	21	2	251	9	656
"8400"	462	"F"	"NL"	9	3	0	51	2	123	9	656
"8401"	463	"F"	"FR"	1	1	0	113	1	192	14	560
"8402"	463	"F"	"FR"	10	3	1	17	2	102	14	560
"8403"	463	"F"	"FR"	11	3	0	13	2	102	14	560
"8404"	463	"F"	"FR"	12	3	1	15	2	102	14	560
"8405"	463	"F"	"FR"	13	4	0	0	2	51	14	560
"8406"	463	"F"	"FR"	14	4	1	33	2	51	14	560
"8407"	463	"F"	"FR"	15	4	0	18	2	51	14	560
"8408"	463	"F"	"FR"	16	4	1	0	2	51	14	560
"8409"	463	"F"	"FR"	17	5	1	0	4	0	14	560
"8410"	463	"F"	"FR"	18	5	1	0	4	0	14	560
"8411"	463	"F"	"FR"	19	5	1	0	4	0	14	560
"8412"	463	"F"	"FR"	2	1	1	22	1	192	14	560
"8413"	463	"F"	"FR"	20	5	1	0	4	0	14	560
"8414"	463	"F"	"FR"	21	6	1	0	1	0	14	560
"8415"	463	"F"	"FR"	3	1	0	24	1	192	14	560
"8416"	463	"F"	"FR"	4	1	0	33	1	192	14	560
"8417"	463	"F"	"FR"	5	2	1	161	4	215	14	560
"8418"	463	"F"	"FR"	6	2	1	11	4	215	14	560
"8419"	463	"F"	"FR"	7	2	1	22	4	215	14	560
"8420"	463	"F"	"FR"	8	2	1	21	4	215	14	560
"8421"	463	"F"	"FR"	9	3	0	57	2	102	14	560
"8422"	464	"M"	"FR"	1	1	0	52	2	116	17	551
"8423"	464	"M"	"FR"	10	3	1	94	3	173	17	551
"8424"	464	"M"	"FR"	11	3	1	17	3	173	17	551
"8425"	464	"M"	"FR"	12	3	1	26	3	173	17	551
"8426"	464	"M"	"FR"	13	4	1	0	4	106	17	551
"8427"	464	"M"	"FR"	14	4	1	57	4	106	17	551
"8428"	464	"M"	"FR"	15	4	1	49	4	106	17	551
"8429"	464	"M"	"FR"	16	4	1	0	4	106	17	551
"8430"	464	"M"	"FR"	17	5	1	0	4	0	17	551
"8431"	464	"M"	"FR"	18	5	1	0	4	0	17	551
"8432"	464	"M"	"FR"	19	5	1	0	4	0	17	551
"8433"	464	"M"	"FR"	2	1	1	35	2	116	17	551
"8434"	464	"M"	"FR"	20	5	1	0	4	0	17	551
"8435"	464	"M"	"FR"	21	6	0	0	0	0	17	551
"8436"	464	"M"	"FR"	3	1	1	18	2	116	17	551
"8437"	464	"M"	"FR"	4	1	0	11	2	116	17	551
"8438"	464	"M"	"FR"	5	2	1	49	4	156	17	551
"8439"	464	"M"	"FR"	6	2	1	12	4	156	17	551
"8440"	464	"M"	"FR"	7	2	1	45	4	156	17	551
"8441"	464	"M"	"FR"	8	2	1	50	4	156	17	551
"8442"	464	"M"	"FR"	9	3	0	36	3	173	17	551
"8443"	465	"M"	"FR"	1	1	0	61	1	275	10	710
"8444"	465	"M"	"FR"	10	3	1	61	3	185	10	710
"8445"	465	"M"	"FR"	11	3	0	28	3	185	10	710
"8446"	465	"M"	"FR"	12	3	1	19	3	185	10	710
"8447"	465	"M"	"FR"	13	4	0	0	2	0	10	710
"8448"	465	"M"	"FR"	14	4	1	0	2	0	10	710
"8449"	465	"M"	"FR"	15	4	0	0	2	0	10	710
"8450"	465	"M"	"FR"	16	4	1	0	2	0	10	710
"8451"	465	"M"	"FR"	17	5	1	0	2	0	10	710
"8452"	465	"M"	"FR"	18	5	0	0	2	0	10	710
"8453"	465	"M"	"FR"	19	5	0	0	2	0	10	710
"8454"	465	"M"	"FR"	2	1	1	152	1	275	10	710
"8455"	465	"M"	"FR"	20	5	1	0	2	0	10	710
"8456"	465	"M"	"FR"	21	6	0	0	0	0	10	710
"8457"	465	"M"	"FR"	3	1	0	18	1	275	10	710
"8458"	465	"M"	"FR"	4	1	0	44	1	275	10	710
"8459"	465	"M"	"FR"	5	2	0	69	2	250	10	710
"8460"	465	"M"	"FR"	6	2	1	60	2	250	10	710
"8461"	465	"M"	"FR"	7	2	0	54	2	250	10	710
"8462"	465	"M"	"FR"	8	2	1	67	2	250	10	710
"8463"	465	"M"	"FR"	9	3	1	77	3	185	10	710
"8464"	466	"M"	"FR"	1	1	0	87	0	431	3	1070
"8465"	466	"M"	"FR"	10	3	0	77	0	195	3	1070
"8466"	466	"M"	"FR"	11	3	0	37	0	195	3	1070
"8467"	466	"M"	"FR"	12	3	0	41	0	195	3	1070
"8468"	466	"M"	"FR"	13	4	0	0	1	0	3	1070
"8469"	466	"M"	"FR"	14	4	1	0	1	0	3	1070
"8470"	466	"M"	"FR"	15	4	0	0	1	0	3	1070
"8471"	466	"M"	"FR"	16	4	0	0	1	0	3	1070
"8472"	466	"M"	"FR"	17	5	0	0	1	0	3	1070
"8473"	466	"M"	"FR"	18	5	0	0	1	0	3	1070
"8474"	466	"M"	"FR"	19	5	0	0	1	0	3	1070
"8475"	466	"M"	"FR"	2	1	0	90	0	431	3	1070
"8476"	466	"M"	"FR"	20	5	1	0	1	0	3	1070
"8477"	466	"M"	"FR"	21	6	1	0	1	0	3	1070
"8478"	466	"M"	"FR"	3	1	0	53	0	431	3	1070
"8479"	466	"M"	"FR"	4	1	0	201	0	431	3	1070
"8480"	466	"M"	"FR"	5	2	0	71	0	444	3	1070
"8481"	466	"M"	"FR"	6	2	0	219	0	444	3	1070
"8482"	466	"M"	"FR"	7	2	0	33	0	444	3	1070
"8483"	466	"M"	"FR"	8	2	0	121	0	444	3	1070
"8484"	466	"M"	"FR"	9	3	0	40	0	195	3	1070
"8485"	467	"M"	"FR"	1	1	0	124	1	445	10	865
"8486"	467	"M"	"FR"	10	3	0	46	2	159	10	865
"8487"	467	"M"	"FR"	11	3	0	23	2	159	10	865
"8488"	467	"M"	"FR"	12	3	1	32	2	159	10	865
"8489"	467	"M"	"FR"	13	4	0	0	2	0	10	865
"8490"	467	"M"	"FR"	14	4	1	0	2	0	10	865
"8491"	467	"M"	"FR"	15	4	0	0	2	0	10	865
"8492"	467	"M"	"FR"	16	4	1	0	2	0	10	865
"8493"	467	"M"	"FR"	17	5	0	0	2	0	10	865
"8494"	467	"M"	"FR"	18	5	1	0	2	0	10	865
"8495"	467	"M"	"FR"	19	5	0	0	2	0	10	865
"8496"	467	"M"	"FR"	2	1	1	153	1	445	10	865
"8497"	467	"M"	"FR"	20	5	1	0	2	0	10	865
"8498"	467	"M"	"FR"	21	6	1	0	1	0	10	865
"8499"	467	"M"	"FR"	3	1	0	86	1	445	10	865
"8500"	467	"M"	"FR"	4	1	0	82	1	445	10	865
"8501"	467	"M"	"FR"	5	2	0	67	2	261	10	865
"8502"	467	"M"	"FR"	6	2	1	53	2	261	10	865
"8503"	467	"M"	"FR"	7	2	1	74	2	261	10	865
"8504"	467	"M"	"FR"	8	2	0	67	2	261	10	865
"8505"	467	"M"	"FR"	9	3	1	58	2	159	10	865
"8506"	468	"M"	"FR"	1	1	0	155	0	544	4	990
"8507"	468	"M"	"FR"	10	3	0	33	1	126	4	990
"8508"	468	"M"	"FR"	11	3	0	39	1	126	4	990
"8509"	468	"M"	"FR"	12	3	1	13	1	126	4	990
"8510"	468	"M"	"FR"	13	4	0	0	1	0	4	990
"8511"	468	"M"	"FR"	14	4	1	0	1	0	4	990
"8512"	468	"M"	"FR"	15	4	0	0	1	0	4	990
"8513"	468	"M"	"FR"	16	4	0	0	1	0	4	990
"8514"	468	"M"	"FR"	17	5	0	0	1	0	4	990
"8515"	468	"M"	"FR"	18	5	0	0	1	0	4	990
"8516"	468	"M"	"FR"	19	5	0	0	1	0	4	990
"8517"	468	"M"	"FR"	2	1	0	198	0	544	4	990
"8518"	468	"M"	"FR"	20	5	1	0	1	0	4	990
"8519"	468	"M"	"FR"	21	6	1	0	1	0	4	990
"8520"	468	"M"	"FR"	3	1	0	67	0	544	4	990
"8521"	468	"M"	"FR"	4	1	0	124	0	544	4	990
"8522"	468	"M"	"FR"	5	2	0	143	0	320	4	990
"8523"	468	"M"	"FR"	6	2	0	42	0	320	4	990
"8524"	468	"M"	"FR"	7	2	0	85	0	320	4	990
"8525"	468	"M"	"FR"	8	2	0	50	0	320	4	990
"8526"	468	"M"	"FR"	9	3	0	41	1	126	4	990
"8527"	469	"M"	"FR"	1	1	0	62	1	213	9	624
"8528"	469	"M"	"FR"	10	3	1	15	2	138	9	624
"8529"	469	"M"	"FR"	11	3	0	18	2	138	9	624
"8530"	469	"M"	"FR"	12	3	1	12	2	138	9	624
"8531"	469	"M"	"FR"	13	4	0	0	2	0	9	624
"8532"	469	"M"	"FR"	14	4	1	0	2	0	9	624
"8533"	469	"M"	"FR"	15	4	0	0	2	0	9	624
"8534"	469	"M"	"FR"	16	4	1	0	2	0	9	624
"8535"	469	"M"	"FR"	17	5	1	0	2	0	9	624
"8536"	469	"M"	"FR"	18	5	0	0	2	0	9	624
"8537"	469	"M"	"FR"	19	5	0	0	2	0	9	624
"8538"	469	"M"	"FR"	2	1	1	66	1	213	9	624
"8539"	469	"M"	"FR"	20	5	1	0	2	0	9	624
"8540"	469	"M"	"FR"	21	6	1	0	1	0	9	624
"8541"	469	"M"	"FR"	3	1	0	40	1	213	9	624
"8542"	469	"M"	"FR"	4	1	0	45	1	213	9	624
"8543"	469	"M"	"FR"	5	2	0	148	1	273	9	624
"8544"	469	"M"	"FR"	6	2	0	45	1	273	9	624
"8545"	469	"M"	"FR"	7	2	1	22	1	273	9	624
"8546"	469	"M"	"FR"	8	2	0	58	1	273	9	624
"8547"	469	"M"	"FR"	9	3	0	93	2	138	9	624
"8548"	47	"M"	"NL"	1	1	0	100	0	396	8	848
"8549"	47	"M"	"NL"	10	3	1	37	2	128	8	848
"8550"	47	"M"	"NL"	11	3	0	9	2	128	8	848
"8551"	47	"M"	"NL"	12	3	1	9	2	128	8	848
"8552"	47	"M"	"NL"	13	4	0	0	2	0	8	848
"8553"	47	"M"	"NL"	14	4	1	0	2	0	8	848
"8554"	47	"M"	"NL"	15	4	0	0	2	0	8	848
"8555"	47	"M"	"NL"	16	4	1	0	2	0	8	848
"8556"	47	"M"	"NL"	17	5	0	0	1	0	8	848
"8557"	47	"M"	"NL"	18	5	0	0	1	0	8	848
"8558"	47	"M"	"NL"	19	5	0	0	1	0	8	848
"8559"	47	"M"	"NL"	2	1	0	259	0	396	8	848
"8560"	47	"M"	"NL"	20	5	1	0	1	0	8	848
"8561"	47	"M"	"NL"	21	6	0	0	0	0	8	848
"8562"	47	"M"	"NL"	3	1	0	14	0	396	8	848
"8563"	47	"M"	"NL"	4	1	0	23	0	396	8	848
"8564"	47	"M"	"NL"	5	2	1	210	3	324	8	848
"8565"	47	"M"	"NL"	6	2	1	60	3	324	8	848
"8566"	47	"M"	"NL"	7	2	0	32	3	324	8	848
"8567"	47	"M"	"NL"	8	2	1	22	3	324	8	848
"8568"	47	"M"	"NL"	9	3	0	73	2	128	8	848
"8569"	472	"M"	"NL"	1	1	0	79	1	254	14	610
"8570"	472	"M"	"NL"	10	3	1	10	3	121	14	610
"8571"	472	"M"	"NL"	11	3	0	10	3	121	14	610
"8572"	472	"M"	"NL"	12	3	1	55	3	121	14	610
"8573"	472	"M"	"NL"	13	4	1	33	4	67	14	610
"8574"	472	"M"	"NL"	14	4	1	22	4	67	14	610
"8575"	472	"M"	"NL"	15	4	1	12	4	67	14	610
"8576"	472	"M"	"NL"	16	4	1	0	4	67	14	610
"8577"	472	"M"	"NL"	17	5	1	0	2	0	14	610
"8578"	472	"M"	"NL"	18	5	0	0	2	0	14	610
"8579"	472	"M"	"NL"	19	5	0	0	2	0	14	610
"8580"	472	"M"	"NL"	2	1	1	28	1	254	14	610
"8581"	472	"M"	"NL"	20	5	1	0	2	0	14	610
"8582"	472	"M"	"NL"	21	6	1	0	1	0	14	610
"8583"	472	"M"	"NL"	3	1	0	112	1	254	14	610
"8584"	472	"M"	"NL"	4	1	0	35	1	254	14	610
"8585"	472	"M"	"NL"	5	2	0	93	3	168	14	610
"8586"	472	"M"	"NL"	6	2	1	23	3	168	14	610
"8587"	472	"M"	"NL"	7	2	1	14	3	168	14	610
"8588"	472	"M"	"NL"	8	2	1	38	3	168	14	610
"8589"	472	"M"	"NL"	9	3	1	46	3	121	14	610
"8590"	473	"F"	"FR"	1	1	0	21	1	141	11	650
"8591"	473	"F"	"FR"	10	3	1	57	1	103	11	650
"8592"	473	"F"	"FR"	11	3	0	16	1	103	11	650
"8593"	473	"F"	"FR"	12	3	0	13	1	103	11	650
"8594"	473	"F"	"FR"	13	4	0	87	1	245	11	650
"8595"	473	"F"	"FR"	14	4	1	62	1	245	11	650
"8596"	473	"F"	"FR"	15	4	0	73	1	245	11	650
"8597"	473	"F"	"FR"	16	4	0	23	1	245	11	650
"8598"	473	"F"	"FR"	17	5	1	0	4	0	11	650
"8599"	473	"F"	"FR"	18	5	1	0	4	0	11	650
"8600"	473	"F"	"FR"	19	5	1	0	4	0	11	650
"8601"	473	"F"	"FR"	2	1	1	64	1	141	11	650
"8602"	473	"F"	"FR"	20	5	1	0	4	0	11	650
"8603"	473	"F"	"FR"	21	6	1	0	1	0	11	650
"8604"	473	"F"	"FR"	3	1	0	19	1	141	11	650
"8605"	473	"F"	"FR"	4	1	0	37	1	141	11	650
"8606"	473	"F"	"FR"	5	2	1	40	3	161	11	650
"8607"	473	"F"	"FR"	6	2	0	48	3	161	11	650
"8608"	473	"F"	"FR"	7	2	1	21	3	161	11	650
"8609"	473	"F"	"FR"	8	2	1	52	3	161	11	650
"8610"	473	"F"	"FR"	9	3	0	17	1	103	11	650
"8611"	474	"F"	"NL"	1	1	0	54	0	99	9	718
"8612"	474	"F"	"NL"	10	3	1	15	2	76	9	718
"8613"	474	"F"	"NL"	11	3	0	6	2	76	9	718
"8614"	474	"F"	"NL"	12	3	1	8	2	76	9	718
"8615"	474	"F"	"NL"	13	4	1	88	3	186	9	718
"8616"	474	"F"	"NL"	14	4	1	72	3	186	9	718
"8617"	474	"F"	"NL"	15	4	0	18	3	186	9	718
"8618"	474	"F"	"NL"	16	4	1	8	3	186	9	718
"8619"	474	"F"	"NL"	17	5	0	169	1	253	9	718
"8620"	474	"F"	"NL"	18	5	0	18	1	253	9	718
"8621"	474	"F"	"NL"	19	5	0	19	1	253	9	718
"8622"	474	"F"	"NL"	2	1	0	21	0	99	9	718
"8623"	474	"F"	"NL"	20	5	1	47	1	253	9	718
"8624"	474	"F"	"NL"	21	6	0	0	0	0	9	718
"8625"	474	"F"	"NL"	3	1	0	8	0	99	9	718
"8626"	474	"F"	"NL"	4	1	0	16	0	99	9	718
"8627"	474	"F"	"NL"	5	2	0	63	3	104	9	718
"8628"	474	"F"	"NL"	6	2	1	8	3	104	9	718
"8629"	474	"F"	"NL"	7	2	1	13	3	104	9	718
"8630"	474	"F"	"NL"	8	2	1	20	3	104	9	718
"8631"	474	"F"	"NL"	9	3	0	47	2	76	9	718
"8632"	475	"M"	"FR"	1	1	0	72	0	183	6	478
"8633"	475	"M"	"FR"	10	3	0	38	2	99	6	478
"8634"	475	"M"	"FR"	11	3	0	21	2	99	6	478
"8635"	475	"M"	"FR"	12	3	1	21	2	99	6	478
"8636"	475	"M"	"FR"	13	4	0	0	1	0	6	478
"8637"	475	"M"	"FR"	14	4	0	0	1	0	6	478
"8638"	475	"M"	"FR"	15	4	0	0	1	0	6	478
"8639"	475	"M"	"FR"	16	4	1	0	1	0	6	478
"8640"	475	"M"	"FR"	17	5	0	0	2	0	6	478
"8641"	475	"M"	"FR"	18	5	1	0	2	0	6	478
"8642"	475	"M"	"FR"	19	5	0	0	2	0	6	478
"8643"	475	"M"	"FR"	2	1	0	41	0	183	6	478
"8644"	475	"M"	"FR"	20	5	1	0	2	0	6	478
"8645"	475	"M"	"FR"	21	6	1	0	1	0	6	478
"8646"	475	"M"	"FR"	3	1	0	20	0	183	6	478
"8647"	475	"M"	"FR"	4	1	0	50	0	183	6	478
"8648"	475	"M"	"FR"	5	2	0	42	0	196	6	478
"8649"	475	"M"	"FR"	6	2	0	56	0	196	6	478
"8650"	475	"M"	"FR"	7	2	0	42	0	196	6	478
"8651"	475	"M"	"FR"	8	2	0	56	0	196	6	478
"8652"	475	"M"	"FR"	9	3	1	19	2	99	6	478
"8653"	476	"M"	"FR"	1	1	0	171	1	480	13	975
"8654"	476	"M"	"FR"	10	3	1	45	3	143	13	975
"8655"	476	"M"	"FR"	11	3	0	14	3	143	13	975
"8656"	476	"M"	"FR"	12	3	1	24	3	143	13	975
"8657"	476	"M"	"FR"	13	4	0	0	3	0	13	975
"8658"	476	"M"	"FR"	14	4	1	0	3	0	13	975
"8659"	476	"M"	"FR"	15	4	1	0	3	0	13	975
"8660"	476	"M"	"FR"	16	4	1	0	3	0	13	975
"8661"	476	"M"	"FR"	17	5	1	0	4	0	13	975
"8662"	476	"M"	"FR"	18	5	1	0	4	0	13	975
"8663"	476	"M"	"FR"	19	5	1	0	4	0	13	975
"8664"	476	"M"	"FR"	2	1	1	130	1	480	13	975
"8665"	476	"M"	"FR"	20	5	1	0	4	0	13	975
"8666"	476	"M"	"FR"	21	6	0	0	0	0	13	975
"8667"	476	"M"	"FR"	3	1	0	100	1	480	13	975
"8668"	476	"M"	"FR"	4	1	0	79	1	480	13	975
"8669"	476	"M"	"FR"	5	2	0	178	2	352	13	975
"8670"	476	"M"	"FR"	6	2	0	99	2	352	13	975
"8671"	476	"M"	"FR"	7	2	1	40	2	352	13	975
"8672"	476	"M"	"FR"	8	2	1	35	2	352	13	975
"8673"	476	"M"	"FR"	9	3	1	60	3	143	13	975
"8674"	477	"U"	"NL"	1	1	0	201	2	253	11	587
"8675"	477	"U"	"NL"	10	3	1	17	2	123	11	587
"8676"	477	"U"	"NL"	11	3	0	8	2	123	11	587
"8677"	477	"U"	"NL"	12	3	1	8	2	123	11	587
"8678"	477	"U"	"NL"	13	4	0	0	2	4	11	587
"8679"	477	"U"	"NL"	14	4	1	0	2	4	11	587
"8680"	477	"U"	"NL"	15	4	0	4	2	4	11	587
"8681"	477	"U"	"NL"	16	4	1	0	2	4	11	587
"8682"	477	"U"	"NL"	17	5	1	0	3	0	11	587
"8683"	477	"U"	"NL"	18	5	0	0	3	0	11	587
"8684"	477	"U"	"NL"	19	5	1	0	3	0	11	587
"8685"	477	"U"	"NL"	2	1	1	23	2	253	11	587
"8686"	477	"U"	"NL"	20	5	1	0	3	0	11	587
"8687"	477	"U"	"NL"	21	6	0	0	0	0	11	587
"8688"	477	"U"	"NL"	3	1	1	13	2	253	11	587
"8689"	477	"U"	"NL"	4	1	0	16	2	253	11	587
"8690"	477	"U"	"NL"	5	2	1	131	2	207	11	587
"8691"	477	"U"	"NL"	6	2	0	15	2	207	11	587
"8692"	477	"U"	"NL"	7	2	1	27	2	207	11	587
"8693"	477	"U"	"NL"	8	2	0	34	2	207	11	587
"8694"	477	"U"	"NL"	9	3	0	90	2	123	11	587
"8695"	478	"M"	"NL"	1	1	0	143	1	379	10	783
"8696"	478	"M"	"NL"	10	3	0	76	0	144	10	783
"8697"	478	"M"	"NL"	11	3	0	28	0	144	10	783
"8698"	478	"M"	"NL"	12	3	0	36	0	144	10	783
"8699"	478	"M"	"NL"	13	4	1	0	4	0	10	783
"8700"	478	"M"	"NL"	14	4	1	0	4	0	10	783
"8701"	478	"M"	"NL"	15	4	1	0	4	0	10	783
"8702"	478	"M"	"NL"	16	4	1	0	4	0	10	783
"8703"	478	"M"	"NL"	17	5	0	0	1	0	10	783
"8704"	478	"M"	"NL"	18	5	0	0	1	0	10	783
"8705"	478	"M"	"NL"	19	5	0	0	1	0	10	783
"8706"	478	"M"	"NL"	2	1	1	137	1	379	10	783
"8707"	478	"M"	"NL"	20	5	1	0	1	0	10	783
"8708"	478	"M"	"NL"	21	6	0	0	0	0	10	783
